bill_id,account_id,adjustment_id,adjustment_type_cd,amount
502113,300140,1631,WRITE_OFF,37.54
516607,301081,1632,PROMO,-26.01
505418,300355,1633,CR,-24.43
535768,302341,1634,DR,87.64
536173,302369,1635,DR,76.25
519611,301276,1636,DR,66.76
522150,301438,1637,PROMO,-6.04
514556,300946,1638,CR,-27.73
518737,301219,1639,DR,24.64
537867,302485,1640,PROMO,-75.86
537327,302449,1641,DR,43.46
531040,302034,1642,PROMO,-43.2
511508,300753,1643,WRITE_OFF,64.37
524974,301625,1644,CR,-38.3
518238,301188,1645,PROMO,-46.9
530243,301983,1646,DR,44.22
530501,302000,1647,CR,-36.93
511929,300778,1648,DR,11.83
521532,301397,1649,DR,76.58
529160,301908,1650,PROMO,-27.85
509701,300634,1651,CR,-40.69
513953,300909,1652,PROMO,-53.57
533779,302213,1653,CR,-27.68
528889,301892,1654,CR,-9.29
506763,300442,1655,DR,44.7
531673,302075,1656,PROMO,-22.65
505630,300369,1657,DR,82.36
534026,302229,1658,CR,-32.16
517610,301145,1659,CR,-32.08
524714,301607,1660,CR,-4.16
505201,300341,1661,WRITE_OFF,87.34
535544,302326,1662,PROMO,-85.49
517717,301151,1663,CR,-10.35
518959,301236,1664,PROMO,-13.79
503717,300248,1665,PROMO,-14.28
517251,301124,1666,CR,-73.02
522321,301452,1667,CR,-87.28
524177,301574,1668,DR,4.16
530393,301992,1669,PROMO,-63.23
525843,301687,1670,WRITE_OFF,84.31
509720,300637,1671,PROMO,-9.03
517505,301139,1672,DR,56.0
505052,300331,1673,PROMO,-26.02
503404,300228,1674,DR,68.54
515051,300978,1675,CR,-50.27
528738,301880,1676,CR,-36.36
538240,300196,1677,PROMO,-22.54
519735,301286,1678,PROMO,-14.32
502447,300161,1679,DR,80.54
536678,302402,1680,PROMO,-47.8
508504,300556,1681,DR,72.35
517532,301140,1682,CR,-20.68
502938,300194,1683,DR,47.49
501259,300085,1684,PROMO,-51.82
509643,300631,1685,DR,26.7
512722,300830,1686,DR,43.94
538085,302500,1687,PROMO,-20.12
520952,301362,1688,PROMO,-85.11
508629,300565,1689,CR,-11.11
515756,301026,1690,CR,-41.14
523617,301538,1691,CR,-11.89
534758,302274,1692,CR,-81.27
534141,302236,1693,PROMO,-32.52
527131,301771,1694,PROMO,-46.43
529108,301905,1695,CR,-80.47
533897,302220,1696,WRITE_OFF,58.0
510564,300692,1697,PROMO,-35.33
506665,300435,1698,WRITE_OFF,37.53
503585,300239,1699,DR,78.87
519494,301268,1700,PROMO,-35.25
532061,302098,1701,PROMO,-48.94
511700,300764,1702,CR,-39.51
516401,301069,1703,DR,73.53
521333,301385,1704,DR,3.28
514118,300919,1705,DR,51.58
503543,300236,1706,WRITE_OFF,70.86
501005,300066,1707,CR,-75.76
535138,302301,1708,PROMO,-72.94
525738,301676,1709,DR,53.29
516077,301050,1710,PROMO,-54.46
537875,302486,1711,DR,59.8
520537,301338,1712,CR,-73.77
515768,301028,1713,CR,-72.86
518855,301228,1714,PROMO,-24.57
529606,301939,1715,PROMO,-18.42
529862,301957,1716,DR,14.41
529469,301929,1717,PROMO,-61.87
510493,300686,1718,WRITE_OFF,65.34
532361,302122,1719,DR,81.13
514431,300938,1720,PROMO,-47.53
507488,300488,1721,PROMO,-67.0
527607,301802,1722,PROMO,-59.08
518806,301223,1723,DR,86.17
509416,300617,1724,WRITE_OFF,35.74
514957,300973,1725,DR,83.55
504397,300291,1726,CR,-86.46
514551,300944,1727,CR,-72.4
529120,301906,1728,WRITE_OFF,87.23
504767,300315,1729,CR,-42.77
533793,302214,1730,DR,37.59
500581,300041,1731,DR,62.83
532577,302137,1732,CR,-36.15
525766,301677,1733,CR,-38.56
521766,301414,1734,CR,-32.72
534770,302275,1735,CR,-51.69
521566,301401,1736,DR,54.99
502833,300188,1737,CR,-33.25
534090,302233,1738,PROMO,-69.63
525972,301696,1739,PROMO,-46.59
502597,300173,1740,WRITE_OFF,87.35
501792,300119,1741,DR,20.59
520963,301363,1742,DR,17.57
518875,301230,1743,WRITE_OFF,5.76
501877,300124,1744,DR,89.47
511995,300782,1745,CR,-51.71
513798,300901,1746,CR,-66.66
522353,301454,1747,PROMO,-61.95
503166,300211,1748,DR,78.14
524389,301588,1749,DR,20.44
500900,300060,1750,CR,-77.81
519085,301244,1751,PROMO,-79.07
512093,300788,1752,PROMO,-52.95
513354,300870,1753,PROMO,-46.59
505970,300390,1754,PROMO,-62.99
510670,300699,1755,CR,-35.64
503227,300216,1756,CR,-66.64
504079,300270,1757,WRITE_OFF,32.66
510724,300702,1758,PROMO,-33.84
528467,301861,1759,DR,50.33
521676,301407,1760,CR,-79.93
532478,302129,1761,CR,-32.12
526445,301727,1762,CR,-8.0
522221,301443,1763,CR,-15.21
502396,300157,1764,CR,-11.18
529848,301956,1765,CR,-7.63
536849,302415,1766,CR,-43.87
502612,300174,1767,WRITE_OFF,22.46
528655,301875,1768,CR,-39.42
506691,300437,1769,DR,7.66
507582,300493,1770,CR,-74.24
516680,301087,1771,PROMO,-41.47
518273,301190,1772,CR,-76.34
508485,300555,1773,PROMO,-16.53
510367,300679,1774,DR,41.49
500061,300005,1775,DR,4.66
514136,300920,1776,DR,27.43
517719,301151,1777,PROMO,-50.67
522579,301470,1778,CR,-38.87
528898,301893,1779,CR,-70.87
510121,300664,1780,PROMO,-18.43
501532,300100,1781,CR,-69.17
515039,300978,1782,CR,-57.55
524046,301565,1783,CR,-38.26
522546,301468,1784,PROMO,-2.96
509551,300626,1785,WRITE_OFF,30.72
524736,301609,1786,PROMO,-63.95
502724,300182,1787,WRITE_OFF,10.91
509036,300593,1788,CR,-59.61
504361,300289,1789,DR,29.47
510053,300660,1790,CR,-74.45
531559,302067,1791,CR,-10.67
508646,300566,1792,PROMO,-40.71
512671,300827,1793,WRITE_OFF,79.73
502511,300165,1794,PROMO,-66.5
520158,301313,1795,CR,-87.87
523726,301546,1796,DR,73.7
532401,302124,1797,CR,-61.79
506026,300394,1798,WRITE_OFF,71.57
534775,302275,1799,PROMO,-43.76
511433,300748,1800,PROMO,-46.56
511607,300759,1801,CR,-51.76
515607,301013,1802,CR,-20.02
500861,300057,1803,DR,81.48
500051,300004,1804,CR,-76.21
514939,300972,1805,PROMO,-76.85
511083,300726,1806,DR,5.54
524537,301597,1807,PROMO,-68.87
504593,300304,1808,CR,-32.21
521832,301417,1809,CR,-78.47
500706,300049,1810,PROMO,-13.18
515524,301007,1811,CR,-66.26
530812,302019,1812,WRITE_OFF,8.77
519352,301260,1813,PROMO,-32.05
522049,301431,1814,WRITE_OFF,22.21
510480,300685,1815,PROMO,-14.44
512033,300784,1816,CR,-4.91
501842,300122,1817,PROMO,-3.15
537926,302489,1818,DR,33.4
504958,300326,1819,WRITE_OFF,23.96
503781,300251,1820,DR,79.87
525205,301639,1821,WRITE_OFF,70.59
522867,301490,1822,DR,82.24
517588,301143,1823,CR,-79.37
535051,302294,1824,DR,7.42
511424,300748,1825,DR,63.23
515976,301042,1826,DR,36.47
529099,301904,1827,DR,2.83
526908,301755,1828,CR,-27.35
503949,300262,1829,PROMO,-5.54
501889,300125,1830,PROMO,-41.65
522426,301458,1831,CR,-14.13
534318,302247,1832,DR,60.99
522661,301477,1833,PROMO,-78.07
505280,300346,1834,CR,-4.88
527612,301802,1835,DR,74.86
514662,300952,1836,WRITE_OFF,56.47
500473,300034,1837,PROMO,-43.62
501297,300087,1838,CR,-23.23
514123,300919,1839,WRITE_OFF,59.67
537401,302453,1840,WRITE_OFF,79.02
513232,300862,1841,PROMO,-61.34
505198,300340,1842,CR,-38.06
531052,302034,1843,CR,-61.96
513863,300904,1844,CR,-47.73
511547,300755,1845,DR,33.69
522072,301433,1846,WRITE_OFF,87.58
521815,301416,1847,DR,53.42
504280,300284,1848,PROMO,-27.51
529161,301908,1849,CR,-52.68
520315,301323,1850,CR,-63.09
514423,300937,1851,DR,43.59
521629,301405,1852,CR,-63.57
500784,300053,1853,PROMO,-48.08
526528,301731,1854,CR,-47.76
504260,300283,1855,WRITE_OFF,47.48
517935,301165,1856,CR,-82.38
532921,302158,1857,CR,-68.25
523899,301556,1858,CR,-52.83
537786,302479,1859,PROMO,-20.35
529277,301914,1860,CR,-80.31
504936,300325,1861,CR,-5.89
523385,301523,1862,PROMO,-77.32
530320,301988,1863,DR,3.5
529020,301899,1864,DR,13.17
520956,301362,1865,CR,-86.14
513459,300877,1866,DR,21.16
501500,300098,1867,CR,-87.8
514547,300944,1868,PROMO,-77.76
516467,301072,1869,CR,-27.47
512541,300820,1870,CR,-69.03
500893,300060,1871,CR,-20.91
505849,300383,1872,DR,88.49
502718,300181,1873,WRITE_OFF,85.19
500898,300060,1874,DR,9.95
513099,300854,1875,PROMO,-33.94
508724,300572,1876,WRITE_OFF,43.56
511787,300770,1877,CR,-11.87
504607,300305,1878,CR,-51.81
501643,300109,1879,WRITE_OFF,65.44
506353,300416,1880,CR,-38.52
529624,301940,1881,CR,-58.63
501569,300102,1882,CR,-63.3
513818,300902,1883,CR,-87.64
521524,301397,1884,CR,-71.26
515891,301035,1885,WRITE_OFF,19.77
527322,301784,1886,CR,-63.45
531253,302049,1887,PROMO,-43.49
510598,300694,1888,CR,-42.93
520135,301312,1889,CR,-76.59
500150,300010,1890,DR,80.97
521734,301411,1891,CR,-85.81
513734,300897,1892,PROMO,-4.26
529256,301913,1893,CR,-15.3
504456,300296,1894,PROMO,-57.84
523794,301550,1895,CR,-47.58
507391,300482,1896,DR,64.67
532412,302125,1897,DR,59.93
513545,300882,1898,PROMO,-31.96
505893,300386,1899,CR,-32.98
510132,300665,1900,DR,24.68
522893,301491,1901,WRITE_OFF,45.02
514362,300933,1902,PROMO,-72.22
510967,300719,1903,CR,-39.43
518967,301236,1904,CR,-23.04
523132,301508,1905,CR,-38.35
520482,301334,1906,PROMO,-83.2
503733,300249,1907,DR,85.74
528810,301886,1908,WRITE_OFF,85.64
534878,302283,1909,CR,-2.54
518221,301187,1910,DR,73.23
525877,301689,1911,CR,-74.48
520441,301331,1912,WRITE_OFF,48.76
531058,302035,1913,CR,-42.39
504806,300317,1914,DR,27.31
528862,301890,1915,CR,-83.18
509935,300653,1916,CR,-34.35
520159,301313,1917,DR,34.27
507492,300488,1918,PROMO,-44.4
535561,302327,1919,WRITE_OFF,61.32
515363,300998,1920,CR,-51.91
505873,300385,1921,PROMO,-64.31
515112,300982,1922,DR,28.73
531100,302037,1923,DR,60.82
518851,301226,1924,WRITE_OFF,70.06
536715,302404,1925,CR,-50.89
521581,301402,1926,DR,78.28
506720,300439,1927,WRITE_OFF,51.19
538053,302499,1928,PROMO,-30.82
507744,300505,1929,DR,3.02
504410,300293,1930,WRITE_OFF,56.88
537550,302463,1931,CR,-72.78
506076,300398,1932,CR,-82.13
514822,300962,1933,WRITE_OFF,78.65
524906,301621,1934,CR,-12.67
523120,301507,1935,CR,-25.66
530569,302004,1936,PROMO,-75.8
504432,300294,1937,CR,-33.14
520406,301329,1938,WRITE_OFF,79.01
516881,301099,1939,PROMO,-83.17
534259,302244,1940,CR,-37.7
509547,300625,1941,CR,-16.47
524863,301617,1942,WRITE_OFF,33.4
512488,300816,1943,CR,-39.66
510243,300671,1944,CR,-23.38
517331,301128,1945,DR,47.26
515256,300991,1946,DR,63.94
511672,300762,1947,PROMO,-34.69
506262,300409,1948,CR,-28.85
506157,300403,1949,CR,-43.57
502981,300197,1950,CR,-30.93
534617,302265,1951,WRITE_OFF,47.16
532688,302144,1952,DR,87.39
505370,300352,1953,CR,-82.54
503407,300228,1954,CR,-33.8
516610,301081,1955,WRITE_OFF,70.96
506453,300423,1956,PROMO,-85.9
528113,301840,1957,CR,-18.54
508494,300556,1958,DR,28.75
508822,300579,1959,CR,-74.12
518064,301177,1960,DR,63.4
532882,302156,1961,DR,48.39
524150,301573,1962,CR,-58.66
520805,301354,1963,DR,27.25
525617,301669,1964,PROMO,-59.69
517555,301141,1965,DR,12.29
530947,302027,1966,CR,-51.77
501690,300111,1967,CR,-51.73
504444,300295,1968,CR,-82.63
527578,301799,1969,PROMO,-45.96
514725,300955,1970,DR,16.58
511024,300722,1971,PROMO,-21.41
532242,302114,1972,CR,-76.94
502929,300194,1973,CR,-39.64
513228,300862,1974,CR,-66.59
508819,300579,1975,WRITE_OFF,4.6
538015,302496,1976,DR,3.47
515440,301002,1977,PROMO,-23.54
533778,302213,1978,CR,-75.15
511765,300769,1979,CR,-7.45
511823,300772,1980,CR,-57.01
523649,301539,1981,CR,-77.2
524567,301598,1982,PROMO,-18.03
503799,300253,1983,CR,-63.11
531821,302084,1984,CR,-79.26
510085,300661,1985,DR,18.95
503793,300252,1986,CR,-24.68
510890,300715,1987,CR,-38.94
517127,301115,1988,DR,29.65
527307,301782,1989,PROMO,-2.66
530827,302019,1990,CR,-61.65
524686,301605,1991,PROMO,-60.97
512563,300821,1992,CR,-32.94
521165,301374,1993,PROMO,-64.98
519514,301269,1994,PROMO,-55.36
524915,301621,1995,DR,61.28
524211,301576,1996,DR,59.96
525441,301655,1997,CR,-79.06
529251,301913,1998,CR,-52.32
507335,300479,1999,DR,82.68
500630,300043,2000,WRITE_OFF,28.5
536659,302399,2001,PROMO,-25.06
503495,300234,2002,WRITE_OFF,30.5
504061,300269,2003,PROMO,-55.49
503445,300230,2004,WRITE_OFF,21.56
503571,300238,2005,CR,-86.0
517061,301112,2006,CR,-29.66
524414,301590,2007,PROMO,-72.78
504320,300287,2008,DR,50.5
536727,302405,2009,WRITE_OFF,71.3
516097,301052,2010,CR,-10.66
527380,301788,2011,WRITE_OFF,75.17
530028,301968,2012,CR,-47.64
518082,301178,2013,CR,-68.47
523760,301548,2014,DR,81.78
511075,300726,2015,PROMO,-31.76
502034,300134,2016,CR,-66.29
511294,300740,2017,CR,-5.62
518602,301210,2018,CR,-5.41
520579,301340,2019,PROMO,-32.8
520462,301333,2020,DR,76.41
516291,301063,2021,PROMO,-8.5
516945,301104,2022,CR,-67.54
533154,302176,2023,DR,87.02
525903,301690,2024,CR,-12.86
508800,300578,2025,DR,47.79
508483,300555,2026,CR,-53.09
517286,301126,2027,PROMO,-83.78
535701,302337,2028,DR,63.91
527453,301792,2029,DR,67.22
510324,300677,2030,CR,-49.9
523290,301518,2031,CR,-41.44
531270,302050,2032,CR,-49.43
533152,302176,2033,PROMO,-70.45
521787,301415,2034,CR,-56.08
530642,302009,2035,WRITE_OFF,77.02
528363,301855,2036,CR,-8.25
513474,300877,2037,PROMO,-44.98
533385,302191,2038,PROMO,-36.17
534971,302288,2039,CR,-9.05
511414,300747,2040,DR,71.99
503925,300261,2041,PROMO,-3.89
521590,301403,2042,PROMO,-45.08
521546,301398,2043,DR,31.39
521501,301396,2044,PROMO,-21.33
528858,301889,2045,WRITE_OFF,24.38
503780,300251,2046,PROMO,-6.63
518058,301177,2047,PROMO,-12.54
523335,301520,2048,DR,2.56
528834,301888,2049,PROMO,-13.96
529427,301926,2050,PROMO,-47.42
532042,302097,2051,CR,-15.64
524089,301567,2052,WRITE_OFF,7.5
515945,301041,2053,PROMO,-75.76
507211,300471,2054,CR,-5.5
534788,302277,2055,PROMO,-81.72
532131,302103,2056,PROMO,-76.48
527445,301792,2057,WRITE_OFF,63.02
531135,302039,2058,CR,-65.13
503433,300230,2059,WRITE_OFF,49.61
535809,302344,2060,CR,-11.26
518815,301223,2061,WRITE_OFF,41.96
523796,301550,2062,CR,-16.97
515235,300989,2063,CR,-73.41
527542,301797,2064,DR,85.66
514567,300946,2065,PROMO,-70.78
516717,301089,2066,CR,-66.57
511172,300733,2067,CR,-19.14
529739,301950,2068,DR,31.99
519865,301296,2069,PROMO,-88.52
504600,300304,2070,DR,77.83
526642,301738,2071,PROMO,-54.97
509342,300610,2072,CR,-10.19
521413,301390,2073,CR,-5.63
518013,301174,2074,WRITE_OFF,40.99
507697,300502,2075,DR,5.61
532196,302110,2076,DR,39.77
502564,300169,2077,CR,-6.26
517862,301160,2078,CR,-3.95
504920,300324,2079,CR,-19.29
520428,301331,2080,WRITE_OFF,33.84
501079,300070,2081,CR,-56.85
502566,300169,2082,CR,-55.6
532322,302120,2083,CR,-3.99
528563,301869,2084,WRITE_OFF,22.33
516385,301068,2085,PROMO,-63.09
528093,301838,2086,CR,-45.01
507241,300473,2087,DR,87.84
533685,302208,2088,CR,-32.16
523270,301517,2089,CR,-87.33
523071,301503,2090,PROMO,-10.15
534984,302289,2091,CR,-40.87
511200,300734,2092,CR,-48.66
510358,300678,2093,PROMO,-72.74
518731,301219,2094,CR,-44.1
511646,300761,2095,DR,78.57
520780,301352,2096,DR,73.85
504799,300317,2097,DR,61.26
517937,301166,2098,CR,-54.05
511209,300735,2099,DR,10.77
501382,300091,2100,PROMO,-75.84
500326,300024,2101,CR,-50.37
532727,302146,2102,CR,-15.7
523521,301531,2103,CR,-51.83
517407,301132,2104,CR,-46.14
531316,302052,2105,DR,32.03
522400,301456,2106,CR,-81.68
532905,302157,2107,DR,8.75
535259,302309,2108,DR,81.21
538275,302261,2109,DR,61.36
537699,302473,2110,CR,-2.67
513106,300854,2111,WRITE_OFF,38.28
533666,302207,2112,DR,80.98
531319,302052,2113,CR,-77.91
535534,302325,2114,PROMO,-87.14
515950,301041,2115,CR,-48.86
520779,301352,2116,CR,-74.52
520416,301329,2117,DR,83.52
501171,300077,2118,PROMO,-16.71
536942,302422,2119,WRITE_OFF,28.56
509598,300628,2120,DR,57.07
533228,302180,2121,WRITE_OFF,71.76
527400,301789,2122,PROMO,-36.87
522339,301453,2123,CR,-36.1
527317,301784,2124,CR,-30.17
519590,301274,2125,DR,25.25
523395,301524,2126,CR,-83.18
537507,302461,2127,CR,-55.5
513432,300874,2128,WRITE_OFF,33.69
526052,301700,2129,CR,-48.41
512640,300825,2130,DR,66.64
526886,301754,2131,CR,-27.52
505221,300342,2132,CR,-68.97
537097,302434,2133,DR,78.6
536936,302422,2134,CR,-29.24
506364,300417,2135,PROMO,-60.77
504929,300325,2136,PROMO,-16.89
523175,301510,2137,CR,-59.79
536369,302381,2138,CR,-68.04
528572,301869,2139,CR,-43.21
513871,300905,2140,CR,-80.32
512869,300840,2141,PROMO,-63.12
530603,302007,2142,CR,-20.42
500933,300062,2143,CR,-44.75
521569,301401,2144,DR,56.17
530185,301978,2145,WRITE_OFF,58.08
533461,302195,2146,CR,-3.41
511034,300723,2147,DR,75.63
516695,301088,2148,PROMO,-39.87
513925,300908,2149,CR,-5.9
509724,300637,2150,CR,-34.66
536963,302424,2151,CR,-58.55
510976,300719,2152,CR,-11.57
530283,301986,2153,CR,-84.34
508742,300573,2154,DR,84.4
507864,300512,2155,CR,-26.77
502033,300134,2156,DR,16.23
531383,302056,2157,PROMO,-28.56
520109,301310,2158,CR,-84.33
518841,301226,2159,CR,-31.61
521063,301368,2160,CR,-78.34
503092,300206,2161,CR,-72.24
508666,300567,2162,CR,-87.04
536491,302388,2163,PROMO,-14.31
510438,300683,2164,PROMO,-52.24
507907,300514,2165,PROMO,-21.63
528962,301896,2166,WRITE_OFF,58.18
507394,300483,2167,WRITE_OFF,76.58
507229,300472,2168,DR,47.32
517325,301128,2169,DR,60.33
535926,302353,2170,PROMO,-84.26
517968,301168,2171,PROMO,-6.03
514501,300941,2172,CR,-6.15
537839,302483,2173,DR,56.93
532230,302112,2174,PROMO,-74.84
507418,300484,2175,CR,-25.19
520497,301335,2176,PROMO,-12.19
519276,301256,2177,PROMO,-39.11
525148,301635,2178,CR,-83.72
505654,300371,2179,PROMO,-85.43
523683,301541,2180,PROMO,-65.27
527093,301768,2181,CR,-27.25
528003,301831,2182,PROMO,-22.25
536731,302405,2183,PROMO,-5.61
525269,301643,2184,WRITE_OFF,7.82
528740,301880,2185,CR,-88.67
522606,301472,2186,DR,35.79
503044,300202,2187,PROMO,-10.4
513943,300909,2188,PROMO,-69.94
506456,300423,2189,PROMO,-8.82
502635,300175,2190,PROMO,-48.13
523896,301556,2191,PROMO,-12.28
503578,300238,2192,WRITE_OFF,15.59
514885,300968,2193,CR,-18.04
500193,300013,2194,PROMO,-89.34
526225,301710,2195,CR,-71.42
510880,300714,2196,WRITE_OFF,35.93
529017,301899,2197,DR,6.88
503750,300250,2198,CR,-63.23
510073,300661,2199,DR,35.88
502538,300167,2200,DR,71.49
505317,300348,2201,CR,-18.7
519060,301243,2202,PROMO,-34.47
517497,301138,2203,CR,-85.96
510404,300681,2204,PROMO,-79.62
517048,301111,2205,CR,-34.89
521351,301386,2206,WRITE_OFF,77.76
501801,300120,2207,PROMO,-67.0
509937,300653,2208,CR,-39.7
514086,300917,2209,DR,57.87
502798,300186,2210,DR,8.26
522775,301484,2211,DR,5.52
537455,302456,2212,CR,-82.42
524485,301594,2213,WRITE_OFF,57.53
532547,302135,2214,CR,-86.55
518192,301185,2215,CR,-59.06
511558,300755,2216,CR,-3.69
501326,300088,2217,DR,68.63
500202,300014,2218,CR,-20.82
512475,300815,2219,PROMO,-4.1
536162,302369,2220,PROMO,-9.53
537779,302479,2221,PROMO,-54.41
521320,301384,2222,PROMO,-23.19
512549,300820,2223,CR,-76.53
535476,302321,2224,WRITE_OFF,4.99
515647,301016,2225,CR,-73.79
523767,301548,2226,DR,68.01
512706,300829,2227,CR,-35.82
536866,302416,2228,DR,9.14
502477,300163,2229,CR,-46.67
515594,301012,2230,PROMO,-79.52
520820,301355,2231,CR,-25.73
520788,301353,2232,CR,-55.06
506359,300416,2233,PROMO,-61.13
500460,300033,2234,CR,-21.43
506917,300450,2235,CR,-79.35
531658,302074,2236,CR,-51.93
508210,300534,2237,WRITE_OFF,68.62
535219,302307,2238,CR,-8.61
502330,300152,2239,CR,-29.03
525986,301697,2240,PROMO,-80.5
510432,300683,2241,CR,-75.2
506183,300405,2242,CR,-40.95
524378,301588,2243,CR,-85.03
529149,301907,2244,CR,-83.59
510833,300709,2245,CR,-29.72
532908,302157,2246,DR,4.27
537098,302434,2247,PROMO,-82.61
508751,300573,2248,CR,-22.45
533590,302202,2249,CR,-50.61
524933,301622,2250,CR,-3.61
527968,301828,2251,CR,-50.33
532758,302148,2252,CR,-66.21
507946,300518,2253,CR,-3.96
500875,300059,2254,CR,-62.9
517494,301138,2255,PROMO,-86.09
523065,301503,2256,PROMO,-51.43
507732,300504,2257,WRITE_OFF,81.57
503960,300263,2258,CR,-78.04
510926,300717,2259,CR,-62.59
503406,300228,2260,DR,66.12
504253,300283,2261,PROMO,-82.87
529588,301936,2262,DR,7.28
533577,302202,2263,CR,-77.04
528207,301846,2264,CR,-79.64
507076,300459,2265,CR,-87.07
509003,300591,2266,CR,-60.77
537064,302431,2267,PROMO,-75.05
533899,302221,2268,PROMO,-9.54
505675,300372,2269,WRITE_OFF,67.12
503535,300236,2270,CR,-46.58
528462,301861,2271,DR,82.64
537956,302492,2272,DR,84.73
519672,301280,2273,PROMO,-12.0
528183,301844,2274,DR,6.14
512070,300786,2275,WRITE_OFF,69.22
505134,300336,2276,DR,15.87
517094,301114,2277,PROMO,-20.23
519677,301280,2278,CR,-43.53
515719,301023,2279,PROMO,-51.75
500067,300005,2280,CR,-7.52
530872,302022,2281,CR,-8.13
523761,301548,2282,PROMO,-52.28
537901,302488,2283,CR,-19.11
502109,300139,2284,PROMO,-87.57
509172,300601,2285,WRITE_OFF,7.74
504131,300274,2286,CR,-46.53
507569,300492,2287,PROMO,-35.19
521941,301423,2288,PROMO,-16.15
534573,302262,2289,DR,75.41
532574,302137,2290,CR,-38.88
537476,302458,2291,CR,-47.89
515967,301042,2292,DR,25.64
514463,300939,2293,DR,21.3
512087,300787,2294,WRITE_OFF,50.85
527944,301826,2295,DR,71.72
517649,301147,2296,CR,-69.0
537957,302492,2297,CR,-42.55
519667,301280,2298,DR,60.39
533735,302211,2299,CR,-26.54
517699,301150,2300,DR,22.22
526561,301733,2301,PROMO,-43.67
500321,300023,2302,PROMO,-27.91
516951,301105,2303,WRITE_OFF,39.99
503423,300229,2304,CR,-86.13
514715,300955,2305,PROMO,-42.72
533394,302192,2306,CR,-60.41
500528,300038,2307,PROMO,-27.47
520967,301363,2308,WRITE_OFF,61.93
522647,301476,2309,CR,-79.36
524741,301609,2310,PROMO,-40.84
525045,301629,2311,CR,-82.9
531215,302046,2312,PROMO,-83.61
504198,300279,2313,DR,27.62
521190,301376,2314,DR,27.55
510185,300668,2315,DR,79.02
515749,301026,2316,WRITE_OFF,20.95
537777,302477,2317,DR,73.35
514502,300942,2318,CR,-38.8
511186,300734,2319,CR,-80.31
505761,300378,2320,DR,29.99
501283,300086,2321,DR,55.63
513110,300854,2322,CR,-88.22
511778,300769,2323,CR,-45.47
518276,301190,2324,CR,-38.67
507112,300461,2325,WRITE_OFF,31.71
513959,300910,2326,PROMO,-71.96
528691,301877,2327,CR,-51.07
522918,301493,2328,CR,-73.02
509919,300652,2329,PROMO,-85.74
516292,301063,2330,CR,-71.62
520176,301314,2331,CR,-86.96
511062,300725,2332,PROMO,-36.19
532748,302147,2333,WRITE_OFF,64.46
517124,301115,2334,WRITE_OFF,76.31
518439,301201,2335,PROMO,-57.05
508550,300559,2336,CR,-69.63
523624,301538,2337,DR,60.17
530800,302018,2338,DR,25.01
522331,301453,2339,DR,45.86
519361,301261,2340,PROMO,-26.65
504636,300306,2341,DR,42.74
528963,301896,2342,DR,12.42
526579,301734,2343,CR,-7.72
530515,302001,2344,PROMO,-30.41
510425,300682,2345,WRITE_OFF,55.88
516658,301085,2346,DR,34.3
519624,301276,2347,WRITE_OFF,67.58
522268,301447,2348,WRITE_OFF,87.62
520709,301348,2349,WRITE_OFF,17.71
532294,302118,2350,PROMO,-54.96
502674,300179,2351,CR,-58.77
526272,301713,2352,CR,-61.27
512496,300816,2353,CR,-8.01
521361,301386,2354,PROMO,-41.4
536402,302382,2355,CR,-54.25
535876,302349,2356,CR,-61.79
502296,300150,2357,WRITE_OFF,6.99
521861,301419,2358,CR,-10.67
521348,301386,2359,PROMO,-43.48
512975,300846,2360,DR,75.56
533568,302201,2361,PROMO,-12.33
531437,302059,2362,PROMO,-59.19
528064,301836,2363,CR,-69.47
533108,302173,2364,DR,65.47
500181,300012,2365,PROMO,-7.99
511393,300746,2366,PROMO,-64.55
506588,300431,2367,DR,79.62
505037,300331,2368,CR,-74.87
500753,300051,2369,CR,-75.97
511456,300750,2370,DR,75.43
508555,300560,2371,DR,6.35
515010,300976,2372,PROMO,-19.97
529611,301940,2373,DR,38.68
530102,301974,2374,CR,-61.63
529465,301929,2375,DR,4.74
500924,300061,2376,DR,58.75
509721,300637,2377,PROMO,-89.14
505430,300357,2378,WRITE_OFF,50.35
527335,301786,2379,WRITE_OFF,60.92
519084,301244,2380,WRITE_OFF,73.14
503189,300212,2381,PROMO,-86.99
525795,301683,2382,PROMO,-81.68
534272,302244,2383,WRITE_OFF,17.23
537471,302458,2384,PROMO,-39.01
506036,300394,2385,WRITE_OFF,33.35
519027,301241,2386,CR,-52.54
532390,302124,2387,CR,-16.54
535497,302323,2388,PROMO,-37.18
513944,300909,2389,PROMO,-24.31
500903,300060,2390,CR,-69.97
524523,301596,2391,DR,77.73
528308,301852,2392,WRITE_OFF,41.84
537251,302443,2393,DR,11.14
535383,302316,2394,DR,77.8
534771,302275,2395,DR,48.04
509819,300645,2396,CR,-20.21
510217,300670,2397,PROMO,-68.65
513632,300889,2398,CR,-88.22
521800,301416,2399,PROMO,-59.45
525637,301670,2400,PROMO,-64.71
533648,302206,2401,DR,26.21
522412,301458,2402,DR,41.49
528781,301885,2403,PROMO,-7.79
520255,301319,2404,DR,73.19
535237,302308,2405,CR,-10.04
533535,302199,2406,PROMO,-9.39
517963,301168,2407,PROMO,-89.21
523968,301560,2408,CR,-47.25
506776,300442,2409,CR,-24.03
530395,301993,2410,DR,33.95
534258,302244,2411,PROMO,-19.26
