service_order_id,account_id,order_type_cd,created_timestamp,status_cd
901024,301344,REPAIR,2025-06-06 01:41:56,C
901025,302102,REPAIR,2025-06-06 08:49:09,C
901026,302291,REPAIR,2025-06-06 13:06:46,C
901027,300680,UPGRADE,2025-06-06 14:19:13,C
901028,300751,INSTALL,2025-06-06 14:56:50,C
901029,301031,REPAIR,2025-06-06 17:27:09,C
901030,301850,REPAIR,2025-06-07 03:51:42,C
901031,300316,UPGRADE,2025-06-07 03:53:36,C
901032,300314,REPAIR,2025-06-07 05:28:18,C
901033,300231,UPGRADE,2025-06-07 09:40:17,X
901034,301895,UPGRADE,2025-06-07 10:19:19,C
901035,301341,UPGRADE,2025-06-07 12:10:32,C
901036,302090,REPAIR,2025-06-07 12:52:41,C
901037,301722,INSTALL,2025-06-07 14:32:02,C
901038,300165,REPAIR,2025-06-07 15:38:44,C
901039,301864,REPAIR,2025-06-07 17:15:25,C
901040,302498,REPAIR,2025-06-07 18:42:26,X
901041,301811,REPAIR,2025-06-07 18:56:32,C
901042,301527,REPAIR,2025-06-07 19:46:53,C
901043,301739,REPAIR,2025-06-09 07:37:30,C
901044,300410,INSTALL,2025-06-09 15:11:34,O
901045,301789,REPAIR,2025-06-09 20:15:24,C
901046,301846,REPAIR,2025-06-09 21:56:59,C
901047,301169,INSTALL,2025-06-09 22:06:47,C
901048,302306,MOVE,2025-06-10 05:44:39,C
901049,301894,REPAIR,2025-06-10 15:56:06,C
901050,301055,REPAIR,2025-06-10 23:33:18,C
901051,300823,UPGRADE,2025-06-11 02:58:12,C
901052,301408,MOVE,2025-06-11 03:30:38,O
901053,300226,INSTALL,2025-06-11 05:20:13,O
901054,301400,DISCONNECT,2025-06-11 05:36:14,C
901055,301926,INSTALL,2025-06-11 08:18:54,C
901056,301238,REPAIR,2025-06-11 13:40:34,C
901057,301722,REPAIR,2025-06-11 18:08:47,O
901058,301974,INSTALL,2025-06-11 18:24:15,C
901059,300754,UPGRADE,2025-06-12 09:26:16,X
901060,301160,REPAIR,2025-06-12 11:28:17,C
901061,302180,UPGRADE,2025-06-12 15:00:16,C
901062,300402,UPGRADE,2025-06-12 15:43:42,C
901063,302306,REPAIR,2025-06-12 19:35:39,C
901064,301081,REPAIR,2025-06-12 22:27:44,C
901065,302460,UPGRADE,2025-06-13 03:31:42,C
901066,302211,REPAIR,2025-06-13 08:10:04,O
901067,300620,REPAIR,2025-06-13 08:57:00,O
901068,300723,UPGRADE,2025-06-13 10:27:56,O
901069,300936,UPGRADE,2025-06-13 16:17:13,C
901070,302027,REPAIR,2025-06-14 03:58:13,C
901071,301186,INSTALL,2025-06-14 05:22:47,C
901072,300499,REPAIR,2025-06-14 15:16:48,C
901073,301413,INSTALL,2025-06-14 20:02:30,X
901074,301361,UPGRADE,2025-06-14 21:16:01,C
901075,302100,REPAIR,2025-06-14 22:59:51,C
901076,301763,REPAIR,2025-06-15 15:12:33,C
901077,300881,REPAIR,2025-06-15 17:34:27,C
901078,300217,MOVE,2025-06-15 18:36:41,C
901079,301464,INSTALL,2025-06-15 20:51:59,C
901080,301119,INSTALL,2025-06-15 21:12:18,C
901081,302339,UPGRADE,2025-06-16 03:30:02,C
901082,302491,REPAIR,2025-06-16 04:34:05,C
901083,301630,UPGRADE,2025-06-16 14:20:59,O
901084,301259,REPAIR,2025-06-16 14:51:18,C
901085,302487,REPAIR,2025-06-16 19:34:14,C
901086,301925,MOVE,2025-06-17 00:06:11,C
901087,301624,INSTALL,2025-06-17 00:54:27,C
901088,302104,UPGRADE,2025-06-17 19:43:44,O
901089,301943,REPAIR,2025-06-17 23:26:12,C
901090,301138,INSTALL,2025-06-18 04:59:45,C
901091,301155,REPAIR,2025-06-18 10:16:29,C
901092,300692,REPAIR,2025-06-18 11:31:33,C
901093,300225,REPAIR,2025-06-18 12:57:08,C
901094,301820,INSTALL,2025-06-18 15:30:20,C
901095,300918,REPAIR,2025-06-18 16:09:20,O
901096,301075,REPAIR,2025-06-18 19:56:23,C
901097,300144,UPGRADE,2025-06-19 03:35:32,O
901098,301426,UPGRADE,2025-06-19 07:48:12,C
901099,302479,REPAIR,2025-06-19 15:20:42,C
901100,300203,UPGRADE,2025-06-20 04:50:16,C
901101,301552,INSTALL,2025-06-20 08:27:47,C
901102,301640,REPAIR,2025-06-20 13:31:29,C
901103,301367,REPAIR,2025-06-20 14:57:46,C
901104,302379,UPGRADE,2025-06-21 11:19:04,O
901105,302054,REPAIR,2025-06-21 13:10:20,C
901106,302323,UPGRADE,2025-06-21 23:37:06,O
901107,300591,UPGRADE,2025-06-22 00:02:16,O
901108,301534,REPAIR,2025-06-22 04:17:01,O
901109,300855,REPAIR,2025-06-22 07:42:48,C
901110,302297,INSTALL,2025-06-22 08:35:16,C
901111,301030,REPAIR,2025-06-22 08:38:32,C
901112,302499,UPGRADE,2025-06-22 09:49:02,C
901113,301062,REPAIR,2025-06-22 13:59:11,C
901114,301994,INSTALL,2025-06-22 14:35:42,C
901115,302337,INSTALL,2025-06-23 02:36:49,C
901116,300266,INSTALL,2025-06-23 02:37:55,C
901117,300368,UPGRADE,2025-06-23 05:52:08,C
901118,301308,DISCONNECT,2025-06-23 12:38:21,C
901119,302222,UPGRADE,2025-06-23 15:45:36,C
901120,301771,UPGRADE,2025-06-23 17:20:45,C
901121,300860,MOVE,2025-06-23 17:56:26,O
901122,302263,UPGRADE,2025-06-24 04:43:29,C
901123,300270,DISCONNECT,2025-06-24 07:49:25,C
901124,301130,REPAIR,2025-06-24 12:13:33,C
901125,301460,UPGRADE,2025-06-24 18:16:33,C
901126,301065,REPAIR,2025-06-24 18:33:06,C
901127,301844,REPAIR,2025-06-24 22:17:13,C
901128,302170,UPGRADE,2025-06-25 02:03:21,C
901129,302296,REPAIR,2025-06-25 02:47:16,C
901130,300551,INSTALL,2025-06-25 04:46:25,C
901131,302128,REPAIR,2025-06-25 05:31:29,C
901132,300851,REPAIR,2025-06-25 07:48:54,C
901133,300967,DISCONNECT,2025-06-25 10:39:25,X
901134,301719,REPAIR,2025-06-25 14:06:34,C
901135,301094,REPAIR,2025-06-25 16:15:04,C
901136,301720,UPGRADE,2025-06-25 17:55:16,O
901137,302429,REPAIR,2025-06-25 21:20:24,C
901138,300892,UPGRADE,2025-06-26 02:04:25,O
901139,302225,REPAIR,2025-06-26 04:25:36,C
901140,301973,UPGRADE,2025-06-26 06:49:46,C
901141,301881,UPGRADE,2025-06-26 23:43:54,C
901142,301146,REPAIR,2025-06-27 03:56:09,C
901143,300419,REPAIR,2025-06-27 08:51:48,C
901144,301155,MOVE,2025-06-27 14:28:19,C
901145,300610,UPGRADE,2025-06-27 17:14:35,C
901146,302146,REPAIR,2025-06-27 20:43:31,C
901147,300750,INSTALL,2025-06-28 08:27:07,C
901148,301017,UPGRADE,2025-06-28 11:02:46,C
901149,300786,INSTALL,2025-06-28 19:44:52,C
901150,300827,UPGRADE,2025-06-28 21:48:54,C
901151,302199,INSTALL,2025-06-29 01:13:49,C
901152,300522,INSTALL,2025-06-29 01:43:15,C
901153,302119,INSTALL,2025-06-29 03:41:06,C
901154,302158,INSTALL,2025-06-29 04:41:32,X
901155,300696,REPAIR,2025-06-29 17:10:45,C
901156,300069,REPAIR,2025-06-30 00:10:16,O
901157,301153,REPAIR,2025-06-30 00:11:49,C
901158,302470,UPGRADE,2025-06-30 00:57:38,C
901159,301087,UPGRADE,2025-06-30 01:13:13,C
901160,301623,INSTALL,2025-06-30 02:20:04,X
901161,300782,DISCONNECT,2025-06-30 03:06:21,C
901162,301838,REPAIR,2025-06-30 06:45:44,C
901163,300967,UPGRADE,2025-06-30 07:22:08,C
901164,300634,REPAIR,2025-06-30 15:34:41,C
901165,301375,UPGRADE,2025-06-30 15:55:04,O
901166,300768,INSTALL,2025-06-30 16:07:43,C
901167,301133,UPGRADE,2025-06-30 16:41:57,C
901168,302160,INSTALL,2025-06-30 17:32:52,O
901169,301168,REPAIR,2025-06-30 21:51:01,C
901170,301046,MOVE,2025-06-30 23:21:47,C
901171,301244,INSTALL,2025-07-01 00:58:14,C
901172,301506,UPGRADE,2025-07-01 21:21:09,X
901173,302255,UPGRADE,2025-07-01 22:53:48,C
901174,301782,REPAIR,2025-07-02 01:33:53,C
901175,300074,REPAIR,2025-07-02 05:15:37,O
901176,301911,REPAIR,2025-07-02 05:17:40,C
901177,301882,UPGRADE,2025-07-02 06:05:03,C
901178,300471,DISCONNECT,2025-07-02 07:15:57,X
901179,300241,DISCONNECT,2025-07-02 10:34:56,C
901180,301511,REPAIR,2025-07-02 20:59:11,C
901181,301401,INSTALL,2025-07-03 00:00:32,O
901182,302384,UPGRADE,2025-07-03 06:58:20,C
901183,301634,UPGRADE,2025-07-03 08:38:45,C
901184,300709,REPAIR,2025-07-03 14:03:58,C
901185,301775,DISCONNECT,2025-07-04 01:57:46,O
901186,302036,REPAIR,2025-07-04 08:53:52,C
901187,301597,REPAIR,2025-07-04 10:53:03,X
901188,301286,UPGRADE,2025-07-04 13:52:27,C
901189,302119,INSTALL,2025-07-04 15:34:16,C
901190,301116,INSTALL,2025-07-04 20:43:09,O
901191,302187,MOVE,2025-07-04 21:46:13,O
901192,300318,REPAIR,2025-07-05 01:34:58,O
901193,301691,UPGRADE,2025-07-05 03:40:43,C
901194,301725,DISCONNECT,2025-07-05 06:00:32,C
901195,301792,REPAIR,2025-07-05 06:07:20,C
901196,301356,REPAIR,2025-07-05 07:52:12,X
901197,300604,UPGRADE,2025-07-05 08:08:47,C
901198,300272,REPAIR,2025-07-05 10:56:13,C
901199,300035,REPAIR,2025-07-05 14:18:08,C
901200,300474,REPAIR,2025-07-05 23:07:17,C
901201,301984,REPAIR,2025-07-06 01:17:55,C
901202,302309,REPAIR,2025-07-06 02:08:34,O
901203,301117,REPAIR,2025-07-06 02:09:05,C
901204,300837,INSTALL,2025-07-06 02:42:47,C
901205,301044,REPAIR,2025-07-06 06:40:41,C
901206,301454,INSTALL,2025-07-06 11:21:14,C
901207,302316,INSTALL,2025-07-06 13:13:02,O
901208,302185,REPAIR,2025-07-06 16:58:16,C
901209,302179,MOVE,2025-07-07 00:46:21,C
901210,300661,REPAIR,2025-07-07 01:41:46,C
901211,301397,REPAIR,2025-07-07 02:13:40,C
901212,301013,REPAIR,2025-07-07 02:52:54,C
901213,301703,UPGRADE,2025-07-07 03:29:27,C
901214,302287,INSTALL,2025-07-07 09:28:57,X
901215,300799,REPAIR,2025-07-07 12:29:38,C
901216,300125,INSTALL,2025-07-07 16:03:44,O
901217,301361,REPAIR,2025-07-07 16:34:28,C
901218,302204,REPAIR,2025-07-07 18:18:11,O
901219,301382,REPAIR,2025-07-08 01:24:18,X
901220,301699,MOVE,2025-07-08 08:45:26,C
901221,300684,INSTALL,2025-07-08 16:29:54,C
901222,301673,INSTALL,2025-07-08 17:47:47,C
901223,301008,REPAIR,2025-07-08 18:39:54,C
901224,300733,INSTALL,2025-07-08 21:00:16,C
901225,300008,MOVE,2025-07-08 23:31:52,C
901226,301612,INSTALL,2025-07-09 00:52:02,C
901227,300494,REPAIR,2025-07-09 02:58:21,C
901228,301207,REPAIR,2025-07-09 05:40:32,O
901229,300796,UPGRADE,2025-07-09 10:28:23,C
901230,300965,INSTALL,2025-07-09 14:14:07,C
901231,301914,MOVE,2025-07-09 16:32:04,C
901232,301542,UPGRADE,2025-07-09 23:30:58,C
901233,301562,UPGRADE,2025-07-10 04:44:57,X
901234,300880,INSTALL,2025-07-10 04:50:29,C
901235,301690,MOVE,2025-07-10 05:25:57,X
901236,301632,REPAIR,2025-07-10 10:43:55,C
901237,302048,REPAIR,2025-07-10 11:47:56,C
901238,300431,UPGRADE,2025-07-10 12:45:59,C
901239,301124,REPAIR,2025-07-10 17:27:49,C
901240,301227,REPAIR,2025-07-10 22:38:07,C
901241,300949,UPGRADE,2025-07-10 23:12:42,C
901242,301418,REPAIR,2025-07-11 08:49:03,O
901243,301741,REPAIR,2025-07-11 17:02:14,C
901244,301074,INSTALL,2025-07-12 05:35:10,C
901245,300512,UPGRADE,2025-07-12 20:44:34,C
901246,300019,REPAIR,2025-07-12 22:48:03,X
901247,300703,REPAIR,2025-07-13 03:53:13,C
901248,300908,INSTALL,2025-07-13 07:28:07,C
901249,301068,INSTALL,2025-07-13 11:15:08,C
901250,300752,UPGRADE,2025-07-13 12:25:58,C
901251,302147,REPAIR,2025-07-13 17:52:56,C
901252,301338,DISCONNECT,2025-07-13 19:38:56,C
901253,302480,UPGRADE,2025-07-13 21:43:18,O
901254,300141,UPGRADE,2025-07-13 22:16:21,C
901255,301513,MOVE,2025-07-14 02:35:18,C
901256,301400,MOVE,2025-07-14 07:53:45,C
901257,302225,REPAIR,2025-07-14 18:33:40,C
901258,300317,INSTALL,2025-07-14 21:38:53,C
901259,301666,MOVE,2025-07-14 23:31:13,C
901260,301094,REPAIR,2025-07-15 08:43:01,C
901261,301175,UPGRADE,2025-07-15 11:01:28,C
901262,301246,UPGRADE,2025-07-15 12:41:52,C
901263,302147,DISCONNECT,2025-07-15 15:40:34,C
901264,302092,REPAIR,2025-07-15 16:06:06,C
901265,301412,MOVE,2025-07-16 03:40:28,C
901266,301230,REPAIR,2025-07-16 05:24:20,C
901267,300390,MOVE,2025-07-16 08:00:32,C
901268,301154,UPGRADE,2025-07-16 09:14:06,C
901269,300380,REPAIR,2025-07-16 13:13:42,C
901270,300396,UPGRADE,2025-07-16 14:07:35,C
901271,301603,UPGRADE,2025-07-16 14:54:19,C
901272,300227,REPAIR,2025-07-16 15:43:37,O
901273,301284,REPAIR,2025-07-17 01:29:39,O
901274,301309,DISCONNECT,2025-07-17 08:01:47,C
901275,300604,REPAIR,2025-07-17 09:27:25,C
901276,301986,REPAIR,2025-07-17 12:28:54,O
901277,302410,REPAIR,2025-07-17 17:41:10,C
901278,300266,UPGRADE,2025-07-17 18:41:39,C
901279,302311,REPAIR,2025-07-17 22:54:54,O
901280,301078,MOVE,2025-07-18 01:09:39,C
901281,302010,UPGRADE,2025-07-18 02:53:43,O
901282,301860,REPAIR,2025-07-18 02:54:56,C
901283,302375,UPGRADE,2025-07-18 08:01:03,O
901284,300636,MOVE,2025-07-18 08:22:39,C
901285,301726,REPAIR,2025-07-18 09:29:11,X
901286,301507,MOVE,2025-07-18 13:47:50,C
901287,300554,REPAIR,2025-07-18 21:07:12,C
901288,301266,MOVE,2025-07-18 22:57:14,C
901289,301947,DISCONNECT,2025-07-19 00:08:17,C
901290,302174,UPGRADE,2025-07-19 00:17:57,C
901291,300469,INSTALL,2025-07-19 01:40:36,C
901292,301078,DISCONNECT,2025-07-19 03:03:56,C
901293,300352,REPAIR,2025-07-19 03:46:43,C
901294,300284,MOVE,2025-07-19 04:19:51,C
901295,300407,MOVE,2025-07-19 06:27:21,C
901296,300166,REPAIR,2025-07-19 08:30:53,C
901297,302075,INSTALL,2025-07-19 09:50:28,C
901298,302111,REPAIR,2025-07-19 18:45:59,C
901299,301564,UPGRADE,2025-07-19 21:35:17,C
901300,300745,MOVE,2025-07-19 22:06:26,C
901301,301365,UPGRADE,2025-07-20 10:31:39,X
901302,301126,UPGRADE,2025-07-20 13:37:17,C
901303,302098,DISCONNECT,2025-07-20 15:50:54,C
901304,301000,REPAIR,2025-07-20 16:31:08,O
901305,301323,UPGRADE,2025-07-20 17:15:46,C
901306,302028,REPAIR,2025-07-20 19:11:39,O
901307,301914,REPAIR,2025-07-21 07:09:10,O
901308,301303,REPAIR,2025-07-21 11:40:41,C
901309,301419,REPAIR,2025-07-21 14:06:36,C
901310,301982,INSTALL,2025-07-21 14:30:28,C
901311,301676,UPGRADE,2025-07-21 14:33:14,C
901312,301960,REPAIR,2025-07-21 18:24:49,C
901313,301727,INSTALL,2025-07-21 20:33:43,C
901314,301236,REPAIR,2025-07-22 04:28:50,C
901315,300849,UPGRADE,2025-07-22 05:06:44,C
901316,302162,REPAIR,2025-07-22 11:30:09,C
901317,301563,REPAIR,2025-07-22 14:20:27,C
901318,301295,REPAIR,2025-07-22 15:33:42,C
901319,301216,DISCONNECT,2025-07-22 15:36:12,C
901320,302227,REPAIR,2025-07-22 19:18:49,C
901321,300083,REPAIR,2025-07-22 20:02:12,C
901322,301104,DISCONNECT,2025-07-22 21:34:01,O
901323,302004,REPAIR,2025-07-23 04:44:10,C
901324,302166,REPAIR,2025-07-23 11:27:58,X
901325,301620,UPGRADE,2025-07-23 11:57:42,C
901326,300885,REPAIR,2025-07-23 12:25:40,C
901327,301517,REPAIR,2025-07-23 19:12:44,C
901328,301502,REPAIR,2025-07-23 22:04:23,X
901329,301559,MOVE,2025-07-24 04:38:39,C
901330,300591,REPAIR,2025-07-24 06:32:17,C
901331,300037,DISCONNECT,2025-07-24 08:11:16,C
901332,300198,MOVE,2025-07-24 08:51:49,C
901333,301148,UPGRADE,2025-07-24 10:26:38,C
901334,301225,REPAIR,2025-07-24 23:23:20,C
901335,301905,UPGRADE,2025-07-25 02:17:06,C
901336,302388,REPAIR,2025-07-25 06:53:10,C
901337,301374,UPGRADE,2025-07-25 09:09:08,C
901338,302149,REPAIR,2025-07-25 13:17:17,C
901339,301389,DISCONNECT,2025-07-25 16:57:43,C
901340,301907,UPGRADE,2025-07-25 18:18:20,C
901341,301815,REPAIR,2025-07-25 23:57:08,O
901342,300189,UPGRADE,2025-07-26 01:10:01,C
901343,302270,REPAIR,2025-07-26 03:40:05,C
901344,301353,REPAIR,2025-07-26 11:40:54,C
901345,300755,REPAIR,2025-07-26 11:45:36,C
901346,301310,REPAIR,2025-07-26 14:39:07,C
901347,301296,REPAIR,2025-07-26 15:55:01,C
901348,300115,UPGRADE,2025-07-26 18:42:45,C
901349,302137,MOVE,2025-07-26 22:10:56,C
901350,302314,REPAIR,2025-07-27 01:11:55,C
901351,300550,REPAIR,2025-07-27 05:05:28,C
901352,300711,REPAIR,2025-07-27 05:45:16,C
901353,301505,REPAIR,2025-07-27 06:05:48,C
901354,300829,REPAIR,2025-07-27 10:53:02,C
901355,300231,UPGRADE,2025-07-27 11:03:15,C
901356,300336,INSTALL,2025-07-27 14:22:01,O
901357,302172,REPAIR,2025-07-27 16:41:49,O
901358,301561,MOVE,2025-07-27 17:02:41,C
901359,301160,UPGRADE,2025-07-27 22:55:03,C
901360,300889,REPAIR,2025-07-28 00:01:10,O
901361,300838,INSTALL,2025-07-28 00:19:35,C
901362,300255,INSTALL,2025-07-28 00:48:12,C
901363,300846,REPAIR,2025-07-29 02:59:07,C
901364,300023,INSTALL,2025-07-29 03:53:58,C
901365,301400,UPGRADE,2025-07-29 08:16:36,C
901366,300357,UPGRADE,2025-07-29 11:19:41,C
901367,300381,REPAIR,2025-07-29 11:21:45,C
901368,300337,DISCONNECT,2025-07-29 12:29:35,C
901369,301303,INSTALL,2025-07-29 13:20:59,C
901370,300546,DISCONNECT,2025-07-29 18:12:18,C
901371,302189,REPAIR,2025-07-30 01:42:52,C
901372,301562,MOVE,2025-07-30 01:58:32,C
901373,302321,REPAIR,2025-07-30 03:51:24,O
901374,301039,INSTALL,2025-07-30 10:44:46,C
901375,302470,UPGRADE,2025-07-30 13:15:23,O
901376,301346,DISCONNECT,2025-07-30 16:24:34,C
901377,300804,INSTALL,2025-07-30 21:13:18,C
901378,301800,INSTALL,2025-07-31 02:24:19,C
901379,300613,UPGRADE,2025-07-31 08:41:44,X
901380,302263,REPAIR,2025-07-31 10:55:20,C
901381,300656,UPGRADE,2025-07-31 11:44:03,C
901382,300005,INSTALL,2025-08-01 05:48:58,C
901383,300887,UPGRADE,2025-08-01 16:12:24,O
901384,301230,REPAIR,2025-08-01 17:10:08,C
901385,300612,INSTALL,2025-08-01 18:53:28,C
901386,300953,REPAIR,2025-08-01 19:20:43,C
901387,302392,INSTALL,2025-08-01 23:47:10,C
901388,300060,REPAIR,2025-08-02 07:28:57,C
901389,301336,REPAIR,2025-08-02 08:09:25,C
901390,300063,REPAIR,2025-08-02 09:17:41,C
901391,301606,REPAIR,2025-08-02 09:52:56,C
901392,301834,REPAIR,2025-08-02 11:00:22,C
901393,300783,REPAIR,2025-08-02 15:14:07,X
901394,300470,REPAIR,2025-08-02 15:47:43,C
901395,300860,UPGRADE,2025-08-03 06:26:30,C
901396,300283,UPGRADE,2025-08-03 11:57:50,C
901397,301770,REPAIR,2025-08-03 18:15:25,C
901398,301105,DISCONNECT,2025-08-03 20:04:56,C
901399,300419,REPAIR,2025-08-03 20:32:25,C
901400,300784,MOVE,2025-08-03 20:52:57,C
901401,301940,INSTALL,2025-08-03 23:50:49,O
901402,302316,REPAIR,2025-08-04 00:40:16,O
901403,302202,REPAIR,2025-08-04 04:11:08,C
901404,301051,INSTALL,2025-08-04 06:18:22,C
901405,300414,UPGRADE,2025-08-04 10:17:58,C
901406,301341,UPGRADE,2025-08-04 11:30:34,C
901407,301746,MOVE,2025-08-04 18:17:27,O
901408,300468,REPAIR,2025-08-04 23:15:43,C
901409,300600,REPAIR,2025-08-05 03:11:47,C
901410,301465,REPAIR,2025-08-05 04:29:10,C
901411,302161,REPAIR,2025-08-05 04:38:12,C
901412,300817,REPAIR,2025-08-05 05:19:51,O
901413,301321,INSTALL,2025-08-05 05:54:11,C
901414,302379,DISCONNECT,2025-08-05 06:07:20,C
901415,300787,DISCONNECT,2025-08-05 08:03:55,C
901416,300889,REPAIR,2025-08-05 13:02:02,C
901417,301481,INSTALL,2025-08-05 20:59:42,C
901418,302211,DISCONNECT,2025-08-05 22:48:19,O
901419,301922,INSTALL,2025-08-05 23:16:28,C
901420,300789,REPAIR,2025-08-06 05:03:43,C
901421,301618,REPAIR,2025-08-06 06:53:44,C
901422,302213,REPAIR,2025-08-06 11:14:01,C
901423,300081,UPGRADE,2025-08-06 12:58:57,C
901424,300491,REPAIR,2025-08-06 13:24:45,C
901425,300557,REPAIR,2025-08-07 00:28:03,C
901426,300077,UPGRADE,2025-08-07 03:32:41,C
901427,300339,REPAIR,2025-08-07 18:11:24,C
901428,300522,REPAIR,2025-08-07 20:18:06,C
901429,302030,REPAIR,2025-08-08 06:01:20,X
901430,300794,DISCONNECT,2025-08-08 11:24:40,C
901431,300806,INSTALL,2025-08-08 12:55:33,O
901432,300327,REPAIR,2025-08-08 13:19:14,X
901433,301848,UPGRADE,2025-08-08 22:45:35,C
901434,301275,REPAIR,2025-08-09 06:54:34,C
901435,301847,UPGRADE,2025-08-09 07:54:52,X
901436,302372,REPAIR,2025-08-09 08:29:24,C
901437,301371,DISCONNECT,2025-08-09 10:34:59,C
901438,301342,INSTALL,2025-08-09 13:27:27,C
901439,301886,REPAIR,2025-08-09 13:31:49,C
901440,300335,UPGRADE,2025-08-09 14:00:24,C
901441,300344,REPAIR,2025-08-09 14:30:17,C
901442,302415,UPGRADE,2025-08-09 21:20:19,C
901443,300705,MOVE,2025-08-09 22:02:31,C
901444,300216,INSTALL,2025-08-10 05:11:48,C
901445,302242,INSTALL,2025-08-10 11:56:35,X
901446,302144,UPGRADE,2025-08-10 19:22:39,C
901447,302485,INSTALL,2025-08-10 22:58:09,C
901448,300361,DISCONNECT,2025-08-11 00:34:22,C
901449,300345,UPGRADE,2025-08-11 04:51:17,C
901450,301085,REPAIR,2025-08-11 11:46:13,X
901451,301564,UPGRADE,2025-08-11 12:25:09,C
901452,300419,INSTALL,2025-08-11 12:25:31,X
901453,301193,REPAIR,2025-08-11 13:15:54,C
901454,302027,DISCONNECT,2025-08-11 14:31:19,C
901455,302294,INSTALL,2025-08-11 19:13:03,C
901456,301412,REPAIR,2025-08-11 23:51:25,O
901457,301859,MOVE,2025-08-12 03:54:02,C
901458,301872,INSTALL,2025-08-12 05:57:17,C
901459,302286,REPAIR,2025-08-12 08:48:25,C
901460,301552,UPGRADE,2025-08-12 22:17:38,C
901461,300277,REPAIR,2025-08-12 23:52:32,C
901462,300164,REPAIR,2025-08-13 06:43:45,O
901463,301557,REPAIR,2025-08-13 08:11:25,C
901464,301740,MOVE,2025-08-13 14:32:41,C
901465,300888,INSTALL,2025-08-13 14:40:08,C
901466,302081,REPAIR,2025-08-13 14:45:31,C
901467,300559,UPGRADE,2025-08-13 16:38:00,O
901468,301484,REPAIR,2025-08-13 20:54:22,C
901469,300394,INSTALL,2025-08-14 03:04:45,O
901470,302126,UPGRADE,2025-08-14 04:45:07,X
901471,301491,REPAIR,2025-08-14 05:37:38,O
901472,301254,REPAIR,2025-08-14 05:58:53,C
901473,301443,DISCONNECT,2025-08-14 15:00:45,C
901474,302160,UPGRADE,2025-08-14 16:53:09,C
901475,300480,REPAIR,2025-08-15 02:11:09,C
901476,302359,REPAIR,2025-08-15 03:49:31,O
901477,302249,REPAIR,2025-08-15 03:54:42,C
901478,301889,UPGRADE,2025-08-15 05:14:03,C
901479,302360,DISCONNECT,2025-08-15 14:03:57,C
901480,301087,REPAIR,2025-08-15 14:59:05,C
901481,301564,REPAIR,2025-08-15 21:44:53,C
901482,300912,REPAIR,2025-08-16 00:25:58,O
901483,301975,REPAIR,2025-08-16 03:06:13,C
901484,301079,REPAIR,2025-08-16 05:00:51,C
901485,301056,MOVE,2025-08-16 10:27:13,C
901486,301931,INSTALL,2025-08-16 14:28:22,C
901487,301140,UPGRADE,2025-08-17 00:16:31,C
901488,302266,UPGRADE,2025-08-17 06:34:10,C
901489,302255,REPAIR,2025-08-17 06:47:20,C
901490,302374,REPAIR,2025-08-17 10:08:57,C
901491,301803,INSTALL,2025-08-17 12:49:11,C
901492,300400,UPGRADE,2025-08-17 12:57:53,C
901493,300255,INSTALL,2025-08-17 19:06:33,C
901494,300292,REPAIR,2025-08-17 19:19:10,O
901495,300978,REPAIR,2025-08-17 22:28:06,O
901496,302053,REPAIR,2025-08-18 19:57:41,C
901497,301559,REPAIR,2025-08-18 20:03:22,X
901498,300652,DISCONNECT,2025-08-19 07:19:52,C
901499,302152,REPAIR,2025-08-19 12:55:32,C
901500,301736,INSTALL,2025-08-19 13:27:10,C
901501,302006,REPAIR,2025-08-20 06:55:20,C
901502,300777,MOVE,2025-08-20 08:42:17,O
901503,301363,UPGRADE,2025-08-20 10:28:18,C
901504,301247,INSTALL,2025-08-20 11:15:27,C
901505,300376,REPAIR,2025-08-20 17:05:49,O
901506,301484,INSTALL,2025-08-20 18:46:09,O
901507,301236,UPGRADE,2025-08-20 19:22:04,C
901508,301664,UPGRADE,2025-08-20 19:41:58,C
901509,301720,REPAIR,2025-08-21 00:46:05,C
901510,300577,UPGRADE,2025-08-21 03:29:52,C
901511,301223,INSTALL,2025-08-21 12:44:27,C
901512,300268,REPAIR,2025-08-21 13:05:53,C
901513,300992,REPAIR,2025-08-21 13:49:02,C
901514,300056,INSTALL,2025-08-21 15:26:46,C
901515,300618,REPAIR,2025-08-21 15:45:16,C
901516,300875,REPAIR,2025-08-21 16:02:21,C
901517,301012,UPGRADE,2025-08-21 17:45:31,O
901518,301605,UPGRADE,2025-08-21 23:08:55,X
901519,300462,INSTALL,2025-08-22 00:02:48,X
901520,302417,REPAIR,2025-08-22 06:39:45,O
901521,300098,UPGRADE,2025-08-22 07:16:44,C
901522,301652,UPGRADE,2025-08-22 10:19:39,C
901523,301796,REPAIR,2025-08-22 16:16:02,C
901524,301571,UPGRADE,2025-08-22 19:50:37,C
901525,301826,UPGRADE,2025-08-22 22:58:19,C
901526,300768,REPAIR,2025-08-23 01:23:26,C
901527,301379,INSTALL,2025-08-23 02:15:55,C
901528,301413,UPGRADE,2025-08-23 07:51:15,C
901529,302220,INSTALL,2025-08-23 08:52:18,C
901530,300251,INSTALL,2025-08-23 10:25:49,C
901531,300908,INSTALL,2025-08-23 11:09:49,C
901532,302144,UPGRADE,2025-08-23 16:24:19,C
901533,301641,REPAIR,2025-08-23 18:25:42,O
901534,302276,INSTALL,2025-08-23 21:06:40,C
