snapshot_id,snapshot_date,account_id,balance,status_cd
21373,2025-11-30,302107,89.37,CURRENT
21374,2025-11-30,301958,13.65,CURRENT
21375,2025-11-30,300039,138.27,CURRENT
21376,2025-11-30,300681,45.38,CURRENT
21377,2025-11-30,301336,34.65,CURRENT
21378,2025-11-30,302381,36.1,30
21379,2025-11-30,301537,42.8,90+
21380,2025-11-30,301466,57.35,CURRENT
21381,2025-11-30,302278,185.94,CURRENT
21382,2025-11-30,300207,26.73,CURRENT
21383,2025-11-30,302251,97.14,CURRENT
21384,2025-11-30,302361,77.55,30
21385,2025-11-30,300120,193.03,CURRENT
21386,2025-11-30,302479,155.42,30
21387,2025-11-30,302067,81.61,CURRENT
21388,2025-11-30,302393,35.27,30
21389,2025-11-30,301622,79.64,CURRENT
21390,2025-11-30,300402,162.46,CURRENT
21391,2025-11-30,300287,66.31,CURRENT
21392,2025-11-30,302452,30.22,CURRENT
21393,2025-11-30,301856,209.6,CURRENT
21394,2025-11-30,302227,60.31,60
21395,2025-11-30,300837,138.15,CURRENT
21396,2025-11-30,302056,106.98,30
21397,2025-11-30,301023,54.05,CURRENT
21398,2025-11-30,300013,78.89,30
21399,2025-11-30,300996,93.8,CURRENT
21400,2025-11-30,302197,17.86,CURRENT
21401,2025-11-30,300042,101.5,90+
21402,2025-11-30,302366,85.67,CURRENT
21403,2025-11-30,300733,207.47,CURRENT
21404,2025-11-30,300030,41.35,30
21405,2025-11-30,300105,49.82,CURRENT
21406,2025-11-30,301201,163.5,30
21407,2025-11-30,302123,66.81,CURRENT
21408,2025-11-30,302003,138.58,CURRENT
21409,2025-11-30,302394,82.47,30
21410,2025-11-30,300965,183.05,CURRENT
21411,2025-11-30,300940,51.39,30
21412,2025-11-30,300654,100.93,30
21413,2025-11-30,300534,38.86,CURRENT
21414,2025-11-30,302481,42.92,CURRENT
21415,2025-11-30,300932,90.85,CURRENT
21416,2025-11-30,300543,107.53,CURRENT
21417,2025-11-30,301296,124.42,60
21418,2025-11-30,301231,170.6,CURRENT
21419,2025-11-30,300511,4.8,CURRENT
21420,2025-11-30,300239,67.54,30
21421,2025-11-30,300587,73.24,CURRENT
21422,2025-11-30,301188,75.1,CURRENT
21423,2025-11-30,302459,322.36,CURRENT
21424,2025-11-30,301766,72.28,CURRENT
21425,2025-11-30,300660,93.72,30
21426,2025-11-30,301993,37.89,CURRENT
21427,2025-11-30,301319,74.61,CURRENT
21428,2025-11-30,300510,137.05,CURRENT
21429,2025-11-30,301451,35.89,30
21430,2025-11-30,300151,253.84,60
21431,2025-11-30,301823,210.53,CURRENT
21432,2025-11-30,300165,29.62,CURRENT
21433,2025-11-30,301680,84.38,CURRENT
21434,2025-11-30,302310,80.87,CURRENT
21435,2025-11-30,301657,189.29,CURRENT
21436,2025-11-30,301812,110.22,CURRENT
21437,2025-11-30,300847,48.31,CURRENT
21438,2025-11-30,300776,150.62,CURRENT
21439,2025-11-30,300898,44.74,CURRENT
21440,2025-11-30,301838,135.98,CURRENT
21441,2025-11-30,301354,71.21,CURRENT
21442,2025-11-30,300582,28.54,CURRENT
21443,2025-11-30,301159,67.63,30
21444,2025-11-30,300600,45.57,CURRENT
21445,2025-11-30,300377,30.4,CURRENT
21446,2025-11-30,300351,128.88,30
21447,2025-11-30,300885,67.26,CURRENT
21448,2025-11-30,300799,80.29,CURRENT
21449,2025-11-30,301584,18.27,CURRENT
21450,2025-11-30,300485,78.76,90+
21451,2025-12-31,300781,275.72,CURRENT
21452,2025-12-31,300023,77.88,CURRENT
21453,2025-12-31,300801,86.2,CURRENT
21454,2025-12-31,300310,64.66,30
21455,2025-12-31,301748,43.38,CURRENT
21456,2025-12-31,301931,238.32,CURRENT
21457,2025-12-31,302214,38.11,CURRENT
21458,2025-12-31,300660,41.14,CURRENT
21459,2025-12-31,300356,103.86,30
21460,2025-12-31,300800,66.07,30
21461,2025-12-31,301198,80.73,CURRENT
21462,2025-12-31,301819,39.06,CURRENT
21463,2025-12-31,300540,44.12,CURRENT
21464,2025-12-31,302164,102.47,30
21465,2025-12-31,301094,81.93,CURRENT
21466,2025-12-31,301492,78.79,CURRENT
21467,2025-12-31,300196,95.05,CURRENT
21468,2025-12-31,300969,29.23,CURRENT
21469,2025-12-31,300465,118.41,60
21470,2025-12-31,300567,66.98,CURRENT
21471,2025-12-31,300470,103.98,CURRENT
21472,2025-12-31,300467,114.64,CURRENT
21473,2025-12-31,301916,252.97,CURRENT
21474,2025-12-31,301945,85.3,CURRENT
21475,2025-12-31,301389,116.61,CURRENT
21476,2025-12-31,301453,113.04,CURRENT
21477,2025-12-31,301964,92.66,30
21478,2025-12-31,301848,69.75,CURRENT
21479,2025-12-31,300340,221.61,CURRENT
21480,2025-12-31,301975,156.53,30
21481,2025-12-31,301155,58.45,CURRENT
21482,2025-12-31,301334,27.18,CURRENT
21483,2025-12-31,300572,204.1,CURRENT
21484,2025-12-31,300114,56.22,CURRENT
21485,2025-12-31,302019,65.95,60
21486,2025-12-31,301613,50.68,30
21487,2025-12-31,302453,16.61,30
21488,2025-12-31,300804,132.42,CURRENT
21489,2025-12-31,302094,206.26,CURRENT
21490,2025-12-31,300112,66.09,30
21491,2025-12-31,301448,9.9,CURRENT
21492,2025-12-31,300771,59.37,CURRENT
21493,2025-12-31,300328,298.31,CURRENT
21494,2025-12-31,302088,24.93,CURRENT
21495,2025-12-31,302343,284.46,30
21496,2025-12-31,302443,103.54,30
21497,2025-12-31,301517,73.96,60
21498,2025-12-31,300157,72.86,CURRENT
21499,2025-12-31,300073,61.44,CURRENT
21500,2025-12-31,302076,60.26,CURRENT
21501,2025-12-31,301098,21.51,30
21502,2025-12-31,300971,112.36,CURRENT
21503,2025-12-31,301659,119.2,CURRENT
21504,2025-12-31,301024,133.67,30
21505,2025-12-31,300934,99.94,CURRENT
21506,2025-12-31,301490,219.6,CURRENT
21507,2025-12-31,300407,60.76,CURRENT
21508,2025-12-31,302462,174.53,CURRENT
21509,2025-12-31,301470,111.11,CURRENT
21510,2025-12-31,300121,81.52,CURRENT
21511,2025-12-31,301068,82.7,CURRENT
21512,2025-12-31,301346,43.79,CURRENT
21513,2025-12-31,301340,53.73,CURRENT
21514,2025-12-31,300432,41.81,CURRENT
21515,2025-12-31,300857,105.3,CURRENT
21516,2025-12-31,301869,32.22,CURRENT
21517,2025-12-31,301920,76.39,CURRENT
21518,2025-12-31,302335,143.15,30
21519,2025-12-31,302391,84.76,CURRENT
21520,2025-12-31,300197,216.92,CURRENT
21521,2025-12-31,301208,51.48,90+
21522,2025-12-31,301831,92.54,30
21523,2025-12-31,300139,101.26,CURRENT
21524,2025-12-31,300819,76.26,CURRENT
21525,2025-12-31,302353,216.91,CURRENT
21526,2025-12-31,301429,175.38,CURRENT
21527,2025-12-31,301923,93.91,CURRENT
21528,2025-12-31,301563,64.4,CURRENT
21529,2025-12-31,301452,78.86,CURRENT
21530,2025-12-31,301896,139.0,CURRENT
21531,2025-12-31,302029,64.49,30
21532,2025-12-31,302185,98.09,CURRENT
21533,2025-12-31,301480,165.35,60
21534,2025-12-31,301709,30.47,CURRENT
21535,2025-12-31,301227,8.84,CURRENT
21536,2025-12-31,301530,134.55,CURRENT
21537,2025-12-31,302407,74.17,CURRENT
21538,2025-12-31,301611,155.84,CURRENT
21539,2025-12-31,300843,136.09,CURRENT
21540,2025-12-31,302109,118.84,CURRENT
21541,2025-12-31,302444,42.05,CURRENT
21542,2025-12-31,300150,31.61,CURRENT
21543,2025-12-31,300402,19.21,CURRENT
21544,2025-12-31,302338,59.78,CURRENT
21545,2025-12-31,301752,58.39,30
21546,2025-12-31,300269,17.07,CURRENT
21547,2025-12-31,301141,68.26,CURRENT
21548,2025-12-31,301070,119.75,CURRENT
21549,2025-12-31,301202,117.36,CURRENT
21550,2025-12-31,301305,145.81,CURRENT
21551,2025-12-31,301939,87.97,CURRENT
21552,2025-12-31,302114,26.77,CURRENT
21553,2025-12-31,302419,139.32,CURRENT
21554,2025-12-31,302217,7.31,60
21555,2025-12-31,301081,45.78,CURRENT
21556,2025-12-31,301060,44.27,CURRENT
21557,2025-12-31,302473,23.16,CURRENT
21558,2025-12-31,300462,80.17,CURRENT
21559,2025-12-31,301511,36.72,90+
21560,2025-12-31,301723,171.86,CURRENT
21561,2025-12-31,302068,59.77,CURRENT
21562,2025-12-31,301217,119.34,CURRENT
21563,2025-12-31,300461,88.11,CURRENT
21564,2025-12-31,302359,40.05,CURRENT
21565,2025-12-31,300038,226.58,CURRENT
21566,2025-12-31,300068,103.71,CURRENT
21567,2025-12-31,300983,139.34,CURRENT
21568,2025-12-31,300561,40.18,CURRENT
21569,2025-12-31,302492,90.43,CURRENT
21570,2025-12-31,301838,90.55,60
21571,2025-12-31,302253,15.57,CURRENT
21572,2025-12-31,302090,48.47,CURRENT
21573,2025-12-31,301455,48.12,90+
21574,2025-12-31,300414,43.83,CURRENT
21575,2025-12-31,301542,84.02,CURRENT
21576,2025-12-31,300113,43.41,CURRENT
21577,2025-12-31,300206,43.97,CURRENT
21578,2025-12-31,301047,56.58,CURRENT
21579,2025-12-31,301297,146.71,30
21580,2025-12-31,300070,173.56,CURRENT
21581,2025-12-31,300159,79.49,CURRENT
21582,2025-12-31,302085,102.02,30
21583,2025-12-31,301949,91.37,CURRENT
21584,2025-12-31,301575,74.94,CURRENT
21585,2025-12-31,301278,180.49,60
21586,2025-12-31,301717,159.58,CURRENT
21587,2025-12-31,302073,102.25,CURRENT
21588,2025-12-31,301564,44.82,CURRENT
21589,2025-12-31,301339,29.77,CURRENT
21590,2025-12-31,300708,12.27,CURRENT
21591,2025-12-31,300254,55.71,CURRENT
21592,2025-12-31,301415,71.51,CURRENT
21593,2025-12-31,301118,145.84,CURRENT
21594,2025-12-31,300515,31.67,CURRENT
21595,2025-12-31,302403,62.19,CURRENT
21596,2025-12-31,300051,142.47,CURRENT
21597,2025-12-31,302057,132.36,CURRENT
21598,2025-12-31,302147,120.95,30
21599,2025-12-31,301367,161.37,CURRENT
21600,2025-12-31,300089,50.37,CURRENT
21601,2025-12-31,301764,88.8,CURRENT
21602,2025-12-31,301265,75.74,CURRENT
21603,2025-12-31,301857,77.66,CURRENT
21604,2025-12-31,300116,135.9,CURRENT
21605,2025-12-31,301125,79.07,CURRENT
21606,2025-12-31,301828,47.34,60
21607,2025-12-31,301231,104.3,CURRENT
21608,2025-12-31,301463,37.01,CURRENT
21609,2025-12-31,302175,111.09,CURRENT
21610,2025-12-31,301218,249.15,CURRENT
21611,2025-12-31,300816,104.42,CURRENT
21612,2025-12-31,300153,61.67,30
21613,2025-12-31,301348,65.76,CURRENT
21614,2025-12-31,301607,148.26,CURRENT
21615,2025-12-31,301512,149.77,CURRENT
21616,2025-12-31,302339,82.33,CURRENT
21617,2025-12-31,301054,28.94,CURRENT
21618,2025-12-31,300717,132.74,CURRENT
21619,2025-12-31,300511,50.64,60
21620,2025-12-31,300450,118.62,90+
21621,2025-12-31,301545,71.87,CURRENT
21622,2025-12-31,301859,169.72,CURRENT
21623,2025-12-31,301821,84.86,CURRENT
21624,2025-12-31,301294,131.38,CURRENT
21625,2025-12-31,300305,31.67,CURRENT
21626,2025-12-31,301705,102.89,60
21627,2025-12-31,300657,74.52,CURRENT
21628,2025-12-31,302324,130.63,CURRENT
21629,2025-12-31,301049,25.5,CURRENT
21630,2025-12-31,302400,126.55,CURRENT
21631,2025-12-31,301648,135.77,CURRENT
21632,2025-12-31,300020,144.04,CURRENT
21633,2025-12-31,300710,58.91,60
21634,2025-12-31,301309,8.88,60
21635,2025-12-31,300426,102.32,60
21636,2025-12-31,300772,216.93,CURRENT
21637,2025-12-31,302252,148.61,60
21638,2025-12-31,300669,257.37,CURRENT
21639,2025-12-31,302362,73.05,CURRENT
21640,2025-12-31,302184,91.32,CURRENT
21641,2025-12-31,300185,90.47,CURRENT
21642,2025-12-31,301639,84.56,CURRENT
21643,2025-12-31,302052,38.93,CURRENT
21644,2025-12-31,301226,94.93,CURRENT
21645,2025-12-31,300455,148.05,CURRENT
21646,2025-12-31,301837,140.14,CURRENT
21647,2025-12-31,301735,84.46,CURRENT
21648,2025-12-31,301803,88.02,CURRENT
21649,2025-12-31,302279,176.89,30
21650,2025-12-31,301700,71.37,CURRENT
21651,2025-12-31,302040,66.95,30
21652,2025-12-31,300326,61.4,CURRENT
21653,2025-12-31,300304,146.26,30
21654,2025-12-31,300564,172.29,30
21655,2025-12-31,300312,85.42,60
21656,2025-12-31,301681,146.69,CURRENT
21657,2025-12-31,301403,40.57,CURRENT
21658,2025-12-31,301847,116.13,30
21659,2025-12-31,300224,141.6,CURRENT
21660,2025-12-31,300924,205.42,90+
21661,2025-12-31,301773,84.43,30
21662,2025-12-31,301077,51.8,CURRENT
21663,2025-12-31,301382,92.44,CURRENT
21664,2025-12-31,300412,106.3,CURRENT
21665,2025-12-31,300991,92.67,CURRENT
21666,2025-12-31,301033,22.97,CURRENT
21667,2025-12-31,300204,68.28,CURRENT
21668,2025-12-31,300241,116.44,CURRENT
21669,2025-12-31,300581,217.9,CURRENT
21670,2025-12-31,300120,217.12,CURRENT
21671,2025-12-31,301394,116.53,CURRENT
21672,2025-12-31,300985,250.45,CURRENT
21673,2025-12-31,302438,92.07,30
21674,2025-12-31,301121,135.12,CURRENT
21675,2025-12-31,300102,169.31,CURRENT
21676,2025-12-31,300225,66.99,CURRENT
21677,2025-12-31,301589,28.67,CURRENT
21678,2025-12-31,300967,82.56,CURRENT
21679,2025-12-31,301792,47.75,CURRENT
21680,2025-12-31,302424,55.5,CURRENT
21681,2025-12-31,300579,117.38,30
21682,2025-12-31,301979,9.32,30
21683,2025-12-31,302032,121.69,CURRENT
21684,2025-12-31,302151,60.65,CURRENT
21685,2025-12-31,300928,79.34,30
21686,2025-12-31,301576,56.34,CURRENT
21687,2025-12-31,301609,60.69,30
21688,2025-12-31,301737,55.08,90+
21689,2025-12-31,302192,161.58,CURRENT
21690,2025-12-31,300127,172.07,CURRENT
21691,2025-12-31,300077,246.23,CURRENT
21692,2025-12-31,301691,38.78,CURRENT
21693,2025-12-31,300004,69.74,CURRENT
21694,2025-12-31,301948,65.74,CURRENT
21695,2025-12-31,301131,128.2,30
21696,2025-12-31,300457,52.08,CURRENT
21697,2025-12-31,301937,25.75,CURRENT
21698,2025-12-31,302369,53.98,CURRENT
21699,2025-12-31,302110,129.59,CURRENT
21700,2025-12-31,301679,69.43,CURRENT
21701,2025-12-31,301722,32.73,CURRENT
21702,2025-12-31,301762,168.05,CURRENT
21703,2025-12-31,301618,51.75,CURRENT
21704,2025-12-31,300494,19.22,CURRENT
21705,2025-12-31,302495,135.89,CURRENT
21706,2025-12-31,301918,40.67,CURRENT
21707,2025-12-31,301605,35.06,CURRENT
21708,2025-12-31,301193,18.21,CURRENT
21709,2025-12-31,300135,36.11,CURRENT
21710,2025-12-31,300968,61.25,60
21711,2025-12-31,300313,217.7,CURRENT
21712,2025-12-31,300578,119.84,CURRENT
21713,2025-12-31,300615,266.81,CURRENT
21714,2025-12-31,302411,52.4,CURRENT
21715,2025-12-31,300980,182.13,CURRENT
21716,2025-12-31,300403,36.05,CURRENT
21717,2025-12-31,302153,97.73,CURRENT
21718,2025-12-31,302392,115.61,CURRENT
21719,2025-12-31,300489,207.71,CURRENT
21720,2025-12-31,300239,70.22,CURRENT
21721,2025-12-31,302270,92.83,CURRENT
21722,2025-12-31,301817,60.06,CURRENT
21723,2025-12-31,300859,53.63,CURRENT
21724,2025-12-31,302061,85.27,CURRENT
21725,2025-12-31,301615,78.83,CURRENT
21726,2025-12-31,301350,95.68,CURRENT
21727,2025-12-31,302242,34.84,CURRENT
21728,2025-12-31,301256,76.59,CURRENT
21729,2025-12-31,300154,120.13,30
21730,2025-12-31,300814,41.51,CURRENT
21731,2025-12-31,301571,128.13,30
21732,2025-12-31,300651,92.39,CURRENT
21733,2025-12-31,301442,36.78,CURRENT
21734,2025-12-31,302291,144.29,CURRENT
21735,2025-12-31,300635,26.39,CURRENT
21736,2025-12-31,300936,63.81,CURRENT
21737,2025-12-31,300788,135.98,CURRENT
21738,2025-12-31,301162,109.95,30
21739,2025-12-31,300654,44.41,60
21740,2025-12-31,301785,174.66,CURRENT
21741,2025-12-31,301484,116.7,CURRENT
21742,2025-12-31,300797,134.6,CURRENT
21743,2025-12-31,300918,51.71,CURRENT
21744,2025-12-31,300591,29.56,CURRENT
21745,2025-12-31,300486,26.52,CURRENT
21746,2025-12-31,301926,92.24,CURRENT
21747,2025-12-31,302496,113.03,CURRENT
21748,2025-12-31,301170,149.42,CURRENT
21749,2025-12-31,300731,17.43,90+
21750,2025-12-31,301991,61.66,CURRENT
21751,2025-12-31,300919,41.85,CURRENT
21752,2025-12-31,302264,18.28,CURRENT
21753,2025-12-31,301536,101.57,CURRENT
21754,2025-12-31,300955,101.92,CURRENT
21755,2025-12-31,301508,295.4,CURRENT
21756,2025-12-31,302159,88.66,CURRENT
21757,2025-12-31,300058,120.31,30
21758,2025-12-31,302020,83.96,CURRENT
21759,2025-12-31,301970,104.94,CURRENT
21760,2025-12-31,302490,7.55,CURRENT
21761,2025-12-31,302049,16.15,CURRENT
21762,2025-12-31,302003,84.92,CURRENT
21763,2025-12-31,301357,40.04,60
21764,2025-12-31,300115,280.11,CURRENT
21765,2025-12-31,301776,120.98,CURRENT
21766,2025-12-31,302457,18.08,CURRENT
21767,2025-12-31,302406,133.85,CURRENT
21768,2025-12-31,300738,80.58,30
21769,2025-12-31,302426,149.46,90+
21770,2025-12-31,302038,23.36,CURRENT
21771,2025-12-31,302166,197.35,CURRENT
21772,2025-12-31,302305,192.65,30
21773,2025-12-31,301899,27.44,CURRENT
21774,2025-12-31,301149,99.68,CURRENT
21775,2025-12-31,300302,100.47,CURRENT
21776,2025-12-31,300143,48.72,CURRENT
21777,2025-12-31,301568,57.92,CURRENT
21778,2025-12-31,301835,141.81,CURRENT
21779,2025-12-31,301133,88.84,CURRENT
21780,2025-12-31,302101,38.55,CURRENT
21781,2025-12-31,300440,112.87,60
21782,2025-12-31,301871,53.61,CURRENT
21783,2025-12-31,301788,17.69,30
21784,2025-12-31,301984,174.17,CURRENT
21785,2025-12-31,300069,143.79,CURRENT
21786,2025-12-31,300667,79.89,CURRENT
21787,2025-12-31,301173,81.75,CURRENT
21788,2025-12-31,302287,56.31,CURRENT
21789,2025-12-31,300249,94.92,CURRENT
21790,2025-12-31,301283,186.13,CURRENT
21791,2025-12-31,300963,183.57,CURRENT
21792,2025-12-31,302161,5.7,CURRENT
21793,2025-12-31,300875,95.62,CURRENT
21794,2025-12-31,302360,119.44,30
21795,2025-12-31,300758,113.42,CURRENT
21796,2025-12-31,302347,45.81,30
21797,2025-12-31,300202,101.24,CURRENT
21798,2025-12-31,300552,71.92,30
21799,2025-12-31,301951,73.22,CURRENT
21800,2025-12-31,300439,195.92,CURRENT
21801,2025-12-31,302173,55.54,CURRENT
21802,2025-12-31,301383,120.22,CURRENT
21803,2025-12-31,300782,39.53,CURRENT
21804,2025-12-31,300745,15.78,CURRENT
21805,2025-12-31,300570,28.42,CURRENT
21806,2025-12-31,301423,3.94,60
21807,2025-12-31,301273,74.44,CURRENT
21808,2025-12-31,300085,23.51,CURRENT
21809,2025-12-31,302318,113.9,CURRENT
21810,2025-12-31,301988,54.3,CURRENT
21811,2025-12-31,300839,53.68,30
21812,2025-12-31,300430,39.88,CURRENT
21813,2025-12-31,302250,28.63,CURRENT
21814,2025-12-31,301556,35.39,CURRENT
21815,2025-12-31,301220,60.27,CURRENT
21816,2025-12-31,300751,47.9,CURRENT
21817,2025-12-31,302082,264.83,CURRENT
21818,2025-12-31,301045,74.76,CURRENT
21819,2025-12-31,300034,17.77,CURRENT
21820,2025-12-31,300628,122.7,CURRENT
21821,2025-12-31,300098,186.23,90+
21822,2025-12-31,301325,40.98,CURRENT
21823,2025-12-31,301675,18.84,CURRENT
21824,2025-12-31,300442,40.02,CURRENT
21825,2025-12-31,301259,84.28,CURRENT
21826,2025-12-31,302001,154.36,CURRENT
21827,2025-12-31,301799,30.85,CURRENT
21828,2025-12-31,302225,59.46,60
21829,2025-12-31,301696,84.59,60
21830,2025-12-31,300358,83.69,CURRENT
21831,2025-12-31,301308,74.08,CURRENT
21832,2025-12-31,301409,200.14,CURRENT
21833,2025-12-31,300917,58.25,CURRENT
21834,2025-12-31,300298,180.35,90+
21835,2025-12-31,300682,58.41,CURRENT
21836,2025-12-31,300867,58.03,CURRENT
21837,2025-12-31,300002,49.72,90+
21838,2025-12-31,301698,35.11,CURRENT
21839,2025-12-31,301525,117.86,CURRENT
21840,2025-12-31,300713,43.34,30
21841,2025-12-31,300684,101.48,CURRENT
21842,2025-12-31,302194,30.0,CURRENT
21843,2025-12-31,302466,12.72,CURRENT
21844,2025-12-31,302282,50.51,CURRENT
21845,2025-12-31,301115,96.47,CURRENT
21846,2025-12-31,300571,76.47,CURRENT
21847,2025-12-31,302463,118.66,CURRENT
21848,2025-12-31,300987,36.18,60
21849,2025-12-31,301107,39.73,30
21850,2025-12-31,301645,32.45,30
21851,2025-12-31,302361,183.42,CURRENT
21852,2025-12-31,301822,92.05,CURRENT
21853,2025-12-31,300274,98.53,CURRENT
21854,2025-12-31,301112,203.02,CURRENT
21855,2025-12-31,302246,82.05,CURRENT
21856,2025-12-31,301759,74.65,CURRENT
21857,2025-12-31,300297,107.79,CURRENT
21858,2025-12-31,302300,105.49,CURRENT
21859,2025-12-31,300535,21.49,CURRENT
21860,2025-12-31,302459,32.7,CURRENT
21861,2025-12-31,302148,62.48,CURRENT
21862,2025-12-31,301377,112.96,CURRENT
21863,2025-12-31,301306,111.14,CURRENT
21864,2025-12-31,302356,176.87,CURRENT
21865,2025-12-31,302089,95.64,CURRENT
21866,2025-12-31,301644,17.89,CURRENT
21867,2025-12-31,302428,100.54,CURRENT
21868,2025-12-31,301796,182.5,CURRENT
21869,2025-12-31,302294,107.06,CURRENT
21870,2025-12-31,300941,109.92,CURRENT
21871,2025-12-31,301800,9.33,60
21872,2025-12-31,301428,32.08,CURRENT
21873,2025-12-31,301385,73.85,CURRENT
21874,2025-12-31,300553,98.9,CURRENT
21875,2025-12-31,300925,146.48,CURRENT
21876,2025-12-31,301064,74.92,CURRENT
21877,2025-12-31,302351,99.26,CURRENT
21878,2025-12-31,301192,185.14,CURRENT
21879,2025-12-31,300775,37.03,CURRENT
21880,2025-12-31,301078,127.35,30
21881,2025-12-31,301310,39.19,30
21882,2025-12-31,301290,79.33,CURRENT
21883,2025-12-31,301230,11.29,CURRENT
21884,2025-12-31,301396,11.89,CURRENT
21885,2025-12-31,302125,56.15,CURRENT
21886,2025-12-31,302425,96.97,CURRENT
21887,2025-12-31,301678,90.74,CURRENT
21888,2025-12-31,301907,153.81,CURRENT
21889,2025-12-31,300172,47.88,CURRENT
21890,2025-12-31,300056,104.63,CURRENT
21891,2025-12-31,301143,29.43,CURRENT
21892,2025-12-31,300327,179.43,CURRENT
21893,2025-12-31,300986,170.1,CURRENT
21894,2025-12-31,300791,139.85,CURRENT
21895,2025-12-31,300847,46.62,CURRENT
21896,2025-12-31,300061,67.54,CURRENT
21897,2025-12-31,300945,89.66,CURRENT
21898,2025-12-31,300640,58.94,CURRENT
21899,2025-12-31,302431,52.7,CURRENT
21900,2025-12-31,300769,68.73,CURRENT
21901,2025-12-31,300601,30.57,CURRENT
21902,2025-12-31,301787,62.78,CURRENT
21903,2025-12-31,300516,81.22,CURRENT
21904,2025-12-31,301314,71.75,30
21905,2025-12-31,300675,149.45,CURRENT
21906,2025-12-31,300228,225.15,CURRENT
21907,2025-12-31,300501,18.37,30
21908,2025-12-31,300405,114.78,30
21909,2025-12-31,302037,123.2,CURRENT
21910,2025-12-31,302193,103.65,CURRENT
21911,2025-12-31,301941,261.61,CURRENT
21912,2025-12-31,300169,146.45,CURRENT
21913,2025-12-31,300247,92.06,CURRENT
21914,2025-12-31,300806,229.82,CURRENT
21915,2025-12-31,300679,173.72,CURRENT
21916,2025-12-31,301904,52.47,CURRENT
21917,2025-12-31,301176,104.18,CURRENT
21918,2025-12-31,301583,8.09,CURRENT
21919,2025-12-31,302304,193.96,CURRENT
21920,2025-12-31,300183,150.46,CURRENT
21921,2025-12-31,301862,113.22,30
21922,2025-12-31,300270,59.79,CURRENT
21923,2025-12-31,302377,10.94,CURRENT
21924,2025-12-31,300199,28.08,CURRENT
21925,2025-12-31,300248,89.44,30
21926,2025-12-31,300931,57.16,CURRENT
21927,2025-12-31,302191,117.93,CURRENT
21928,2025-12-31,301956,60.89,CURRENT
21929,2025-12-31,300754,105.84,CURRENT
21930,2025-12-31,300961,95.38,90+
21931,2025-12-31,302095,184.02,CURRENT
21932,2025-12-31,302380,65.42,CURRENT
21933,2025-12-31,302317,106.75,CURRENT
21934,2025-12-31,302236,45.02,CURRENT
21935,2025-12-31,300872,132.18,CURRENT
21936,2025-12-31,301124,52.01,CURRENT
21937,2025-12-31,300215,26.25,CURRENT
21938,2025-12-31,301158,120.82,CURRENT
21939,2025-12-31,300743,34.68,CURRENT
21940,2025-12-31,301242,74.69,CURRENT
21941,2025-12-31,300575,63.86,CURRENT
21942,2025-12-31,301995,16.59,CURRENT
21943,2025-12-31,300982,6.03,90+
21944,2025-12-31,302274,138.7,CURRENT
21945,2025-12-31,300404,149.48,CURRENT
21946,2025-12-31,302464,36.13,CURRENT
21947,2025-12-31,302169,62.4,CURRENT
21948,2025-12-31,302122,45.61,CURRENT
21949,2025-12-31,301742,217.01,90+
21950,2025-12-31,302331,145.4,CURRENT
21951,2025-12-31,300661,40.67,CURRENT
21952,2025-12-31,300266,129.5,60
21953,2025-12-31,300047,56.42,60
21954,2025-12-31,302371,94.32,CURRENT
21955,2025-12-31,300923,33.79,60
21956,2025-12-31,300373,51.45,CURRENT
21957,2025-12-31,301633,111.34,CURRENT
21958,2025-12-31,300182,14.31,CURRENT
21959,2025-12-31,300626,60.39,60
21960,2025-12-31,300695,77.2,CURRENT
21961,2025-12-31,300676,98.1,30
21962,2025-12-31,301588,87.06,CURRENT
21963,2025-12-31,302240,47.34,CURRENT
21964,2025-12-31,301215,76.7,30
21965,2025-12-31,301876,129.5,CURRENT
21966,2025-12-31,300425,5.71,CURRENT
21967,2025-12-31,300433,130.81,CURRENT
21968,2025-12-31,300787,88.42,CURRENT
21969,2025-12-31,301080,140.22,CURRENT
21970,2025-12-31,301228,75.52,CURRENT
21971,2025-12-31,300613,70.17,CURRENT
21972,2025-12-31,300534,133.51,CURRENT
21973,2025-12-31,300902,235.95,CURRENT
21974,2025-12-31,300238,66.06,CURRENT
21975,2025-12-31,301706,257.64,CURRENT
21976,2025-12-31,300821,85.68,CURRENT
21977,2025-12-31,302069,32.76,30
21978,2025-12-31,302258,40.98,30
21979,2025-12-31,301330,71.75,CURRENT
21980,2025-12-31,301048,100.62,CURRENT
21981,2025-12-31,300810,154.51,CURRENT
21982,2025-12-31,300458,163.99,90+
21983,2025-12-31,302220,301.21,30
21984,2025-12-31,300090,39.39,CURRENT
21985,2025-12-31,300088,68.0,CURRENT
21986,2025-12-31,301782,188.18,CURRENT
21987,2025-12-31,302007,68.41,90+
21988,2025-12-31,300830,124.28,90+
21989,2025-12-31,301163,11.83,CURRENT
21990,2025-12-31,302127,59.21,CURRENT
21991,2025-12-31,301594,92.73,CURRENT
21992,2025-12-31,300411,53.19,CURRENT
21993,2025-12-31,301435,142.54,CURRENT
21994,2025-12-31,301986,30.25,CURRENT
21995,2025-12-31,302116,148.16,CURRENT
21996,2025-12-31,302468,54.76,CURRENT
21997,2025-12-31,300258,76.43,CURRENT
21998,2025-12-31,301823,64.78,CURRENT
21999,2025-12-31,301295,65.0,CURRENT
22000,2025-12-31,301996,119.76,CURRENT
