work_order_part_id,work_order_id,part_id,quantity
2893,401918,163,2
2894,401918,165,1
2895,401919,49,3
2896,401921,45,2
2897,401921,189,3
2898,401921,96,2
2899,401922,95,3
2900,401924,30,3
2901,401925,79,3
2902,401926,35,1
2903,401927,193,1
2904,401928,106,3
2905,401928,115,1
2906,401929,98,2
2907,401930,149,1
2908,401931,152,2
2909,401931,111,1
2910,401931,85,2
2911,401932,33,1
2912,401933,115,3
2913,401933,94,1
2914,401933,15,3
2915,401934,40,3
2916,401935,139,2
2917,401935,71,2
2918,401935,175,1
2919,401936,200,1
2920,401936,191,2
2921,401936,109,1
2922,401937,16,2
2923,401938,27,1
2924,401940,65,2
2925,401940,141,2
2926,401941,156,1
2927,401941,120,2
2928,401943,85,2
2929,401944,52,2
2930,401944,158,1
2931,401944,87,1
2932,401945,43,1
2933,401947,74,3
2934,401948,39,1
2935,401948,155,3
2936,401948,91,2
2937,401949,146,2
2938,401950,80,2
2939,401951,141,1
2940,401952,25,1
2941,401953,200,3
2942,401953,82,2
2943,401954,95,3
2944,401954,189,2
2945,401955,128,3
2946,401956,114,3
2947,401959,55,1
2948,401960,123,3
2949,401960,87,2
2950,401961,49,3
2951,401961,6,1
2952,401961,176,2
2953,401962,169,2
2954,401962,160,1
2955,401963,135,1
2956,401964,26,3
2957,401964,13,2
2958,401964,157,2
2959,401966,169,1
2960,401968,29,3
2961,401968,89,2
2962,401968,117,1
2963,401969,188,1
2964,401969,73,2
2965,401970,64,2
2966,401970,118,3
2967,401970,167,2
2968,401971,85,2
2969,401972,121,3
2970,401972,3,3
2971,401973,89,2
2972,401973,199,1
2973,401975,118,2
2974,401976,122,3
2975,401976,93,3
2976,401976,40,2
2977,401977,185,3
2978,401977,23,3
2979,401977,41,1
2980,401979,181,3
2981,401981,94,2
2982,401981,35,1
2983,401981,102,2
2984,401982,155,1
2985,401982,139,2
2986,401984,82,2
2987,401984,90,2
2988,401984,53,1
2989,401985,97,3
2990,401985,2,1
2991,401986,147,1
2992,401986,18,3
2993,401986,31,1
2994,401987,30,3
2995,401987,67,3
2996,401987,98,1
2997,401988,175,3
2998,401988,80,1
2999,401990,171,1
3000,401990,93,1
3001,401990,7,3
3002,401991,69,1
3003,401991,63,1
3004,401991,46,2
3005,401992,73,2
3006,401992,72,3
3007,401993,130,3
3008,401993,43,2
3009,401993,184,3
3010,401995,23,1
3011,401995,108,2
3012,401997,37,2
3013,401997,180,2
3014,401999,102,3
3015,401999,150,2
3016,401999,156,3
3017,402001,87,1
3018,402001,107,3
3019,402001,46,2
3020,402002,95,1
3021,402002,30,1
3022,402002,14,2
3023,402003,27,1
3024,402003,84,1
3025,402003,18,2
3026,402004,149,1
3027,402004,200,2
3028,402005,106,2
3029,402005,98,2
3030,402005,141,2
3031,402007,157,2
3032,402007,43,1
3033,402007,91,1
3034,402008,194,2
3035,402008,49,2
3036,402009,46,1
3037,402009,51,2
3038,402010,121,1
3039,402010,18,2
3040,402011,75,3
3041,402012,60,3
3042,402012,71,3
3043,402012,90,1
3044,402014,111,1
3045,402014,155,1
3046,402014,62,3
3047,402015,116,2
3048,402015,149,2
3049,402016,48,3
3050,402016,21,2
3051,402017,43,1
3052,402017,190,2
3053,402019,131,1
3054,402020,88,3
3055,402020,65,1
3056,402020,186,1
3057,402021,187,2
3058,402022,36,1
3059,402023,64,1
3060,402024,30,3
3061,402024,110,1
3062,402025,93,2
3063,402025,58,1
3064,402026,53,1
3065,402026,39,1
3066,402026,68,3
3067,402027,198,3
3068,402028,200,1
3069,402028,167,2
3070,402028,15,3
3071,402029,32,2
3072,402030,115,3
3073,402030,41,2
3074,402030,14,3
3075,402031,116,1
3076,402032,34,1
3077,402032,66,2
3078,402033,65,3
3079,402033,27,3
3080,402033,165,1
3081,402034,113,2
3082,402037,77,2
3083,402037,191,2
3084,402037,95,1
3085,402039,1,1
3086,402039,30,3
3087,402041,149,1
3088,402042,62,2
3089,402042,66,3
3090,402042,121,1
3091,402043,78,3
3092,402043,182,3
3093,402044,57,1
3094,402047,17,1
3095,402047,181,2
3096,402047,78,1
3097,402048,35,1
3098,402049,65,2
3099,402050,138,2
3100,402052,15,1
3101,402053,141,1
3102,402054,126,3
3103,402054,61,3
3104,402054,75,1
3105,402055,138,2
3106,402055,159,2
3107,402055,187,3
3108,402057,39,2
3109,402057,26,2
3110,402057,28,2
3111,402058,105,1
3112,402058,106,2
3113,402058,101,3
3114,402060,130,3
3115,402060,102,1
3116,402060,72,2
3117,402061,98,3
3118,402061,46,1
3119,402062,164,3
3120,402064,154,2
3121,402065,192,1
3122,402065,196,3
3123,402066,32,1
3124,402066,198,2
3125,402068,103,2
3126,402068,76,2
3127,402068,6,3
3128,402069,195,2
3129,402069,141,2
3130,402070,75,1
3131,402070,187,2
3132,402070,106,2
3133,402071,103,1
3134,402071,97,1
3135,402073,31,2
3136,402073,33,2
3137,402073,5,3
3138,402074,184,3
3139,402074,4,3
3140,402074,7,1
3141,402075,72,3
3142,402075,154,3
3143,402075,91,3
3144,402077,178,3
3145,402077,162,2
3146,402078,88,1
3147,402078,116,2
3148,402078,137,3
3149,402079,119,2
3150,402079,189,1
3151,402079,71,1
3152,402080,108,2
3153,402080,123,3
3154,402080,52,3
3155,402081,67,3
3156,402081,77,1
3157,402082,143,1
3158,402082,144,3
3159,402083,160,1
3160,402083,13,1
3161,402086,57,3
3162,402086,107,1
3163,402087,104,3
3164,402087,87,3
3165,402087,178,1
3166,402088,21,3
3167,402088,195,3
3168,402089,128,1
3169,402089,76,2
3170,402090,52,3
3171,402090,184,3
3172,402090,9,3
3173,402091,100,2
3174,402092,20,1
3175,402093,37,3
3176,402093,53,1
3177,402093,132,2
3178,402095,70,1
3179,402096,186,3
3180,402096,83,2
3181,402096,140,2
3182,402097,157,2
3183,402097,112,1
3184,402097,137,2
3185,402099,168,3
3186,402099,93,2
3187,402099,4,3
3188,402100,37,3
3189,402100,106,2
3190,402100,79,1
3191,402101,65,3
3192,402101,42,3
3193,402102,6,3
3194,402103,184,2
3195,402103,21,2
3196,402103,70,1
3197,402104,159,2
3198,402104,47,3
3199,402104,134,2
3200,402105,29,1
3201,402107,112,3
3202,402107,35,1
3203,402109,123,3
3204,402110,74,2
3205,402111,88,2
3206,402111,71,1
3207,402112,65,1
3208,402114,90,2
3209,402115,196,1
3210,402117,145,1
3211,402117,40,1
3212,402118,89,3
3213,402119,71,1
3214,402119,184,3
3215,402119,44,2
3216,402120,26,3
3217,402121,101,2
3218,402122,177,1
3219,402123,86,1
3220,402124,116,2
3221,402124,66,1
3222,402124,56,1
3223,402125,17,1
3224,402125,2,1
3225,402125,115,3
3226,402126,101,1
3227,402127,33,1
3228,402127,174,2
3229,402127,8,1
3230,402128,144,2
3231,402130,8,3
3232,402130,84,1
3233,402131,78,1
3234,402131,63,2
3235,402132,128,3
3236,402132,36,1
3237,402132,169,3
3238,402133,11,3
3239,402133,191,2
3240,402134,117,1
3241,402134,1,3
3242,402134,185,1
3243,402136,94,2
3244,402137,188,2
3245,402137,123,3
3246,402137,29,3
3247,402138,99,3
3248,402138,170,2
3249,402138,195,3
3250,402139,39,2
3251,402139,89,3
3252,402139,148,1
3253,402140,66,3
3254,402140,63,2
3255,402141,20,2
3256,402141,109,1
3257,402142,32,2
3258,402142,39,1
3259,402142,12,2
3260,402143,6,1
3261,402144,4,3
3262,402144,61,1
3263,402146,180,2
3264,402146,122,1
3265,402147,138,3
3266,402147,74,2
3267,402147,144,3
3268,402149,16,2
3269,402149,180,3
3270,402149,14,1
3271,402151,4,1
3272,402151,79,3
3273,402151,131,1
3274,402152,196,2
3275,402152,163,3
3276,402153,43,2
3277,402155,188,2
3278,402155,163,2
3279,402155,74,2
3280,402157,107,3
3281,402157,147,3
3282,402158,94,2
3283,402158,42,3
3284,402161,10,3
3285,402161,117,3
3286,402165,178,3
3287,402165,34,1
3288,402165,153,1
3289,402167,180,3
3290,402169,168,2
3291,402171,39,1
3292,402171,192,1
3293,402172,38,3
3294,402173,52,1
3295,402173,175,3
3296,402176,180,3
3297,402177,18,2
3298,402177,159,1
3299,402178,169,1
3300,402178,51,3
3301,402178,115,2
3302,402179,79,3
3303,402179,92,3
3304,402179,167,2
3305,402180,1,3
3306,402181,51,3
3307,402184,22,3
3308,402184,179,1
3309,402185,46,3
3310,402185,138,1
3311,402185,171,1
3312,402186,32,3
3313,402187,200,1
3314,402187,11,3
3315,402187,141,1
3316,402189,15,3
3317,402190,48,1
3318,402190,135,2
3319,402191,98,3
3320,402192,149,3
3321,402192,96,2
3322,402192,122,2
3323,402193,137,1
3324,402193,155,3
3325,402193,62,2
3326,402194,79,1
3327,402195,132,1
3328,402196,189,1
3329,402196,86,1
3330,402196,65,1
3331,402198,60,3
3332,402199,42,1
3333,402200,83,3
3334,402200,139,2
3335,402202,10,1
3336,402204,126,1
3337,402205,36,2
3338,402207,41,3
3339,402207,180,1
3340,402207,12,2
3341,402208,141,1
3342,402209,13,1
3343,402211,152,1
3344,402211,70,2
3345,402212,89,2
3346,402213,198,3
3347,402213,195,1
3348,402213,126,1
3349,402215,24,3
3350,402215,107,2
3351,402217,99,3
3352,402217,183,1
3353,402218,194,1
3354,402218,24,2
3355,402219,162,2
3356,402219,12,1
3357,402220,54,3
3358,402222,19,3
3359,402222,62,1
3360,402222,80,3
3361,402224,45,1
3362,402224,163,2
3363,402224,167,2
3364,402226,63,1
3365,402227,167,1
3366,402234,12,2
3367,402235,75,2
3368,402235,182,2
3369,402239,91,1
3370,402239,146,1
3371,402239,66,3
3372,402241,99,2
3373,402241,159,1
3374,402243,147,2
3375,402244,40,3
3376,402245,10,2
3377,402246,183,1
3378,402247,145,1
3379,402247,47,2
3380,402248,105,1
3381,402249,72,1
3382,402249,9,3
3383,402249,114,2
3384,402250,77,1
3385,402250,93,1
3386,402250,64,2
3387,402251,138,3
3388,402251,103,2
3389,402251,96,2
3390,402252,6,3
3391,402252,79,2
3392,402253,59,2
3393,402254,47,3
3394,402254,140,2
3395,402255,41,3
3396,402255,39,1
3397,402255,198,1
3398,402256,37,2
3399,402256,178,1
3400,402256,184,1
3401,402258,147,1
3402,402259,168,1
3403,402261,12,1
3404,402261,146,2
3405,402262,15,2
3406,402262,134,1
3407,402262,78,2
3408,402264,185,2
3409,402265,82,3
3410,402267,85,1
3411,402268,6,3
3412,402268,83,2
3413,402269,83,1
3414,402270,188,3
3415,402271,187,2
3416,402272,135,3
3417,402272,107,1
3418,402273,11,3
3419,402273,126,1
3420,402273,35,1
3421,402274,98,1
3422,402274,69,2
3423,402274,96,3
3424,402276,54,2
3425,402276,29,3
3426,402276,51,1
3427,402277,91,2
3428,402277,119,3
3429,402277,30,1
3430,402279,32,3
3431,402280,200,1
3432,402281,134,1
3433,402281,164,1
3434,402282,16,1
3435,402282,29,3
3436,402283,45,3
3437,402283,13,1
3438,402283,79,2
3439,402285,7,3
3440,402286,155,3
3441,402288,61,3
3442,402288,152,1
3443,402288,100,3
3444,402289,152,1
3445,402289,44,1
3446,402291,195,3
3447,402292,182,1
3448,402292,99,2
3449,402292,9,1
3450,402293,46,1
3451,402293,82,1
3452,402293,42,3
3453,402294,52,2
3454,402294,15,2
3455,402295,67,2
3456,402297,60,3
3457,402298,151,2
3458,402299,25,3
3459,402299,85,2
3460,402299,165,1
3461,402300,98,1
3462,402300,80,3
3463,402301,83,3
3464,402303,34,1
3465,402303,44,2
3466,402303,167,3
3467,402304,113,1
3468,402305,114,3
3469,402305,26,3
3470,402306,39,1
3471,402309,173,1
3472,402310,101,3
3473,402310,5,2
3474,402310,44,2
3475,402311,116,1
3476,402312,12,3
3477,402313,61,3
3478,402314,116,3
3479,402314,34,2
3480,402314,135,3
3481,402315,124,3
3482,402315,152,1
3483,402316,181,3
3484,402317,96,2
3485,402319,128,2
3486,402320,30,2
3487,402321,131,3
3488,402321,40,3
3489,402321,178,3
3490,402323,12,2
3491,402324,119,3
3492,402325,148,2
3493,402325,200,3
3494,402327,194,2
3495,402328,199,1
3496,402328,1,1
3497,402328,36,2
3498,402329,32,2
3499,402329,125,3
3500,402330,16,1
3501,402332,164,2
3502,402333,136,3
3503,402336,34,3
3504,402336,194,3
3505,402338,107,3
3506,402338,171,3
3507,402340,169,1
3508,402340,129,3
3509,402341,195,1
3510,402341,112,1
3511,402341,156,3
3512,402342,113,2
3513,402342,153,1
3514,402342,98,3
3515,402343,116,3
3516,402344,19,3
3517,402345,14,3
3518,402345,120,3
3519,402345,21,2
3520,402347,73,3
3521,402347,113,1
3522,402347,109,3
3523,402348,149,2
3524,402350,38,2
3525,402350,6,3
3526,402350,100,2
3527,402351,159,2
3528,402351,69,2
3529,402351,193,1
3530,402352,192,2
3531,402352,175,1
3532,402352,43,3
3533,402354,22,3
3534,402356,19,2
3535,402356,196,3
3536,402356,105,1
3537,402357,94,1
3538,402358,99,3
3539,402358,78,3
3540,402360,17,3
3541,402360,35,3
3542,402360,66,3
3543,402362,44,2
3544,402362,26,2
3545,402363,76,1
3546,402363,140,2
3547,402363,92,3
3548,402364,17,2
3549,402364,2,2
3550,402364,126,2
3551,402365,9,2
3552,402365,192,1
3553,402366,136,1
3554,402366,133,3
3555,402366,27,1
3556,402368,124,2
3557,402368,45,2
3558,402369,150,3
3559,402370,41,2
3560,402371,50,1
3561,402371,198,3
3562,402371,180,1
3563,402372,14,2
3564,402372,77,3
3565,402374,168,1
3566,402376,136,2
3567,402376,99,3
3568,402377,134,2
3569,402378,103,2
3570,402382,43,2
3571,402382,65,1
3572,402382,30,2
3573,402383,40,2
3574,402383,134,3
3575,402383,198,2
3576,402384,117,1
3577,402384,45,1
3578,402384,168,3
3579,402386,142,2
3580,402386,89,1
3581,402387,121,2
3582,402387,31,3
3583,402388,194,2
3584,402388,11,3
3585,402388,75,2
3586,402391,66,1
3587,402391,125,1
3588,402392,14,1
3589,402392,85,2
3590,402392,145,3
3591,402394,142,3
3592,402396,136,2
3593,402396,8,1
3594,402397,45,3
3595,402397,104,2
3596,402399,54,1
3597,402399,154,2
3598,402400,107,2
3599,402401,168,2
3600,402401,177,1
3601,402402,188,1
3602,402402,162,2
3603,402403,55,2
3604,402404,33,1
3605,402404,195,2
3606,402404,65,2
3607,402406,23,3
3608,402406,80,2
3609,402406,151,3
3610,402407,152,1
3611,402407,27,3
3612,402408,36,1
3613,402408,136,3
3614,402408,166,1
3615,402409,130,2
3616,402409,71,3
3617,402409,31,2
3618,402410,16,3
3619,402410,110,1
3620,402411,177,3
3621,402411,73,3
3622,402411,91,1
3623,402412,167,2
3624,402412,110,3
3625,402413,29,2
3626,402413,200,2
3627,402413,74,1
3628,402414,107,1
3629,402415,147,3
3630,402416,172,2
3631,402416,144,2
3632,402417,140,3
3633,402419,81,2
3634,402420,147,2
3635,402420,8,2
3636,402420,193,1
3637,402421,191,3
3638,402421,105,1
3639,402423,117,3
3640,402424,171,3
3641,402424,140,1
3642,402424,103,2
3643,402425,6,1
3644,402426,28,3
3645,402427,182,2
3646,402428,11,3
3647,402428,14,2
3648,402428,194,3
3649,402430,119,2
3650,402430,59,1
3651,402431,38,1
3652,402431,125,2
3653,402431,39,2
3654,402432,90,2
3655,402433,18,3
3656,402433,79,3
3657,402434,104,1
3658,402435,115,2
3659,402435,9,2
3660,402436,160,1
3661,402436,135,1
3662,402436,94,2
3663,402437,6,3
3664,402438,68,1
3665,402438,154,2
3666,402439,17,1
3667,402441,55,2
3668,402441,140,2
3669,402441,160,1
3670,402442,192,1
3671,402442,36,2
3672,402442,150,3
3673,402443,78,3
3674,402443,131,2
3675,402444,200,1
3676,402446,142,1
3677,402447,36,1
3678,402447,150,3
3679,402449,133,1
3680,402449,106,1
3681,402449,169,1
3682,402450,68,2
3683,402450,126,3
3684,402450,133,1
3685,402451,71,3
3686,402452,54,2
3687,402452,78,2
3688,402453,123,1
3689,402453,128,2
3690,402455,95,1
3691,402456,6,1
3692,402457,155,3
3693,402459,135,1
3694,402459,111,2
3695,402460,188,3
3696,402460,145,1
3697,402460,69,1
3698,402461,25,2
3699,402462,144,3
3700,402462,89,1
3701,402463,99,2
3702,402463,169,3
3703,402464,62,2
3704,402464,140,2
3705,402464,103,1
3706,402465,39,2
3707,402465,107,3
3708,402465,175,3
3709,402467,185,3
3710,402467,86,2
3711,402468,193,3
3712,402468,174,2
3713,402468,126,3
3714,402469,4,2
3715,402470,55,1
3716,402470,54,2
3717,402470,166,2
3718,402471,180,2
3719,402474,89,3
3720,402474,174,3
3721,402474,45,1
3722,402475,194,1
3723,402475,198,2
3724,402475,98,3
3725,402477,15,2
3726,402477,146,1
3727,402477,78,2
3728,402478,189,2
3729,402478,85,1
3730,402478,126,1
3731,402479,20,3
3732,402479,21,1
3733,402480,140,2
3734,402480,38,2
3735,402482,91,1
3736,402483,47,3
3737,402483,10,2
3738,402483,93,2
3739,402484,126,3
3740,402484,101,3
3741,402485,66,3
3742,402486,52,1
3743,402486,150,3
3744,402486,111,3
3745,402489,154,3
3746,402489,200,3
3747,402489,46,2
3748,402490,159,3
3749,402490,64,1
3750,402490,173,3
3751,402492,68,1
3752,402494,132,3
3753,402494,129,2
3754,402494,9,2
3755,402496,30,1
3756,402496,141,1
3757,402496,79,2
3758,402497,82,2
3759,402499,161,1
3760,402499,67,3
3761,402499,11,1
3762,402500,53,3
3763,402500,45,3
3764,402501,66,1
3765,402501,17,3
3766,402502,169,1
3767,402503,95,2
3768,402504,66,2
3769,402504,80,1
3770,402505,154,2
3771,402505,72,1
3772,402506,48,2
3773,402506,155,3
3774,402506,146,2
3775,402507,187,1
3776,402508,57,2
3777,402508,151,1
3778,402509,120,3
3779,402510,179,3
3780,402510,188,1
3781,402510,149,1
3782,402511,71,2
3783,402511,8,1
3784,402511,157,1
3785,402512,144,1
3786,402514,17,1
3787,402515,133,2
3788,402515,56,3
3789,402516,197,1
3790,402516,6,1
3791,402516,167,2
3792,402517,182,2
3793,402518,178,1
3794,402519,151,1
3795,402519,106,3
3796,402519,44,2
3797,402520,157,3
3798,402520,182,2
3799,402520,75,1
3800,402521,137,1
3801,402523,154,2
3802,402523,162,2
3803,402523,16,2
3804,402524,87,1
3805,402524,160,1
3806,402524,58,2
3807,402525,50,1
3808,402525,195,3
3809,402526,115,3
3810,402526,194,1
3811,402529,87,1
3812,402529,7,3
3813,402531,163,1
3814,402531,190,2
3815,402533,41,1
3816,402533,176,3
3817,402533,120,1
3818,402534,2,3
3819,402535,64,1
3820,402535,115,3
3821,402537,21,3
3822,402539,42,1
3823,402539,91,1
3824,402539,19,3
3825,402540,185,2
3826,402541,72,3
3827,402541,5,2
3828,402541,145,1
3829,402542,171,3
3830,402542,131,1
3831,402542,160,1
3832,402543,90,3
3833,402544,132,3
3834,402544,58,2
3835,402544,81,1
3836,402546,54,3
3837,402546,108,3
3838,402546,175,2
3839,402548,170,1
3840,402548,161,2
3841,402549,197,3
3842,402549,171,1
3843,402552,50,2
3844,402553,25,2
3845,402555,22,1
3846,402555,19,2
3847,402557,24,3
3848,402558,172,1
3849,402558,131,1
3850,402559,195,1
3851,402559,100,2
3852,402560,100,3
3853,402560,20,1
3854,402560,169,1
3855,402561,62,1
3856,402562,28,3
3857,402562,22,1
3858,402562,88,3
3859,402564,135,1
3860,402567,13,1
3861,402567,60,1
3862,402568,128,1
3863,402569,57,2
3864,402569,79,3
3865,402569,109,3
3866,402570,4,3
3867,402570,97,3
3868,402570,150,2
3869,402571,123,1
3870,402572,48,2
3871,402572,125,2
3872,402572,183,1
3873,402573,111,1
3874,402573,127,2
3875,402573,101,3
3876,402575,142,3
3877,402576,17,2
3878,402576,61,3
3879,402577,180,3
3880,402578,79,1
3881,402579,58,3
3882,402579,132,3
3883,402579,133,1
3884,402580,148,3
3885,402580,178,1
3886,402580,143,2
3887,402581,154,1
3888,402581,69,3
3889,402582,171,1
3890,402582,67,2
3891,402582,86,3
3892,402583,78,2
3893,402583,30,2
3894,402584,172,3
3895,402585,168,3
3896,402585,81,3
3897,402585,121,1
3898,402586,138,1
3899,402586,96,2
3900,402586,91,2
3901,402587,77,2
3902,402587,196,1
3903,402587,143,2
3904,402589,132,1
3905,402590,110,2
3906,402590,178,1
3907,402590,1,2
3908,402591,48,1
3909,402591,158,3
3910,402592,7,1
3911,402592,96,1
3912,402592,196,2
3913,402593,95,3
3914,402593,17,2
3915,402595,95,2
3916,402595,168,1
3917,402595,24,2
3918,402599,134,2
3919,402599,172,3
3920,402601,59,1
3921,402601,160,3
3922,402602,122,2
3923,402603,16,1
3924,402603,174,2
3925,402605,129,3
3926,402605,86,3
3927,402605,64,3
3928,402606,146,1
3929,402607,166,3
3930,402607,19,1
3931,402609,114,2
3932,402610,133,2
3933,402611,183,3
3934,402612,133,1
3935,402612,53,2
3936,402613,195,3
3937,402613,145,2
3938,402613,86,2
3939,402614,122,2
3940,402615,114,1
3941,402615,176,3
3942,402615,58,1
3943,402616,8,2
3944,402616,56,3
3945,402616,62,2
3946,402618,124,1
3947,402618,184,3
3948,402618,52,2
3949,402619,148,3
3950,402619,153,1
3951,402619,177,1
3952,402621,156,2
3953,402621,56,2
3954,402621,111,2
3955,402622,23,2
3956,402622,123,3
3957,402623,89,1
3958,402624,194,3
3959,402624,183,2
3960,402625,62,1
3961,402625,61,2
3962,402625,162,2
3963,402626,152,3
3964,402626,86,1
3965,402627,108,1
3966,402627,175,2
3967,402628,108,3
3968,402628,168,1
3969,402628,146,1
3970,402629,183,3
3971,402630,161,1
3972,402630,19,3
3973,402631,58,1
3974,402631,197,1
3975,402632,153,2
3976,402632,69,1
3977,402633,185,1
3978,402633,24,1
3979,402635,152,2
3980,402637,26,2
3981,402639,24,2
3982,402639,20,3
3983,402640,171,1
3984,402642,199,2
3985,402642,7,2
3986,402643,34,3
3987,402644,106,2
3988,402644,115,1
3989,402646,192,1
3990,402646,3,1
3991,402646,61,2
3992,402647,130,3
3993,402647,175,2
3994,402647,57,2
3995,402648,174,1
3996,402648,113,2
3997,402648,176,1
3998,402649,111,1
3999,402650,172,3
4000,402652,102,3
4001,402652,99,2
4002,402653,143,2
4003,402654,122,1
4004,402654,177,2
4005,402656,171,3
4006,402656,58,2
4007,402656,69,1
4008,402657,34,2
4009,402657,152,2
4010,402660,82,1
4011,402661,119,1
4012,402662,22,3
4013,402662,75,1
4014,402662,133,3
4015,402663,192,1
4016,402663,48,1
4017,402664,171,2
4018,402664,17,1
4019,402664,24,3
4020,402666,90,1
4021,402667,166,2
4022,402668,120,2
4023,402668,142,2
4024,402669,164,2
4025,402669,140,1
4026,402669,119,1
4027,402670,31,2
4028,402670,5,1
4029,402671,16,3
4030,402671,161,1
4031,402671,76,1
4032,402672,158,3
4033,402672,82,1
4034,402674,196,2
4035,402675,129,1
4036,402676,90,3
4037,402677,64,2
4038,402677,174,3
4039,402677,122,2
4040,402678,47,3
4041,402678,180,1
4042,402678,63,2
4043,402679,123,3
4044,402679,182,2
4045,402680,13,2
4046,402680,91,3
4047,402680,179,1
4048,402681,116,3
4049,402681,41,2
4050,402682,42,3
4051,402682,73,3
4052,402682,12,2
4053,402683,84,3
4054,402683,101,1
4055,402684,93,3
4056,402684,147,1
4057,402685,55,2
4058,402685,64,1
4059,402685,160,1
4060,402686,40,2
4061,402687,166,1
4062,402688,156,1
4063,402689,117,3
4064,402690,176,3
4065,402690,29,2
4066,402690,33,3
4067,402691,101,1
4068,402693,157,2
4069,402693,68,2
4070,402694,133,2
4071,402695,79,3
4072,402695,117,3
4073,402698,24,1
4074,402698,6,2
4075,402699,157,3
4076,402700,63,1
4077,402700,79,3
4078,402700,77,3
4079,402704,60,2
4080,402704,23,3
4081,402706,135,3
4082,402706,20,2
4083,402707,27,1
4084,402707,194,1
4085,402708,112,2
4086,402710,130,2
4087,402711,189,3
4088,402711,88,2
4089,402712,178,2
4090,402713,147,1
4091,402713,131,3
4092,402713,116,1
4093,402714,10,1
4094,402714,122,3
4095,402715,63,3
4096,402716,49,2
4097,402716,144,3
4098,402716,122,1
4099,402717,7,3
4100,402718,175,1
4101,402718,189,1
4102,402718,150,3
4103,402721,122,3
4104,402721,12,1
4105,402723,81,1
4106,402723,103,2
4107,402723,169,1
4108,402724,194,2
4109,402724,27,2
4110,402727,7,2
4111,402727,71,2
4112,402728,181,1
4113,402729,129,2
4114,402729,188,3
4115,402730,169,3
4116,402730,103,1
4117,402730,145,3
4118,402731,56,3
4119,402733,157,1
4120,402734,101,2
4121,402736,56,1
4122,402737,159,3
4123,402737,177,1
4124,402739,10,2
4125,402739,164,3
4126,402739,177,2
4127,402740,74,2
4128,402740,78,1
4129,402740,63,3
4130,402741,115,2
4131,402741,77,2
4132,402742,80,2
4133,402742,27,2
4134,402743,199,1
4135,402743,141,2
4136,402746,116,2
4137,402746,94,2
4138,402747,107,3
4139,402748,153,1
4140,402750,17,2
4141,402750,15,3
4142,402751,156,3
4143,402751,67,3
4144,402753,96,2
4145,402754,23,1
4146,402755,16,1
4147,402756,157,3
4148,402756,57,3
4149,402756,178,1
4150,402757,19,3
4151,402759,23,1
4152,402759,95,1
4153,402759,28,2
4154,402760,116,2
4155,402760,150,2
4156,402761,7,1
4157,402761,59,3
4158,402762,38,2
4159,402763,134,2
4160,402764,13,2
4161,402764,43,2
4162,402766,69,3
4163,402766,63,1
4164,402766,195,2
4165,402767,42,3
4166,402767,184,3
4167,402767,116,2
4168,402769,165,2
4169,402770,72,1
4170,402770,181,3
4171,402770,125,1
4172,402771,68,1
4173,402773,2,2
4174,402774,159,1
4175,402775,4,3
4176,402775,117,2
4177,402775,43,2
4178,402776,72,3
4179,402776,193,2
4180,402776,129,3
4181,402777,167,2
4182,402777,68,2
4183,402778,182,3
4184,402779,59,2
4185,402779,132,1
4186,402779,130,2
4187,402780,44,2
4188,402780,61,3
4189,402780,31,2
4190,402782,50,1
4191,402782,123,3
4192,402783,138,3
4193,402786,20,1
4194,402786,95,3
4195,402786,185,3
4196,402787,195,3
4197,402788,47,3
4198,402788,48,3
4199,402789,75,1
4200,402789,88,3
4201,402790,27,1
4202,402791,127,3
4203,402793,145,1
4204,402793,196,3
4205,402793,42,2
4206,402794,30,2
4207,402795,19,1
4208,402796,171,1
4209,402797,165,1
4210,402797,186,1
4211,402798,95,2
4212,402798,94,3
4213,402799,130,1
4214,402799,77,3
4215,402800,158,1
4216,402801,87,2
4217,402802,89,2
4218,402802,57,1
4219,402802,24,1
4220,402803,90,1
4221,402804,188,1
4222,402804,81,3
4223,402804,55,1
4224,402805,67,1
4225,402806,147,1
4226,402808,180,2
4227,402808,196,1
4228,402810,158,3
4229,402811,48,1
4230,402812,107,2
4231,402812,88,2
4232,402812,29,1
4233,402814,164,1
4234,402815,175,2
4235,402815,182,3
4236,402818,190,2
4237,402819,187,1
4238,402819,9,2
4239,402820,35,1
4240,402820,131,1
4241,402821,198,2
4242,402822,3,3
4243,402823,142,3
4244,402823,76,1
4245,402823,21,1
4246,402824,46,2
4247,402825,163,3
4248,402826,60,2
4249,402826,96,3
4250,402826,93,2
4251,402827,17,1
4252,402827,92,1
4253,402827,8,3
4254,402828,174,3
4255,402828,66,2
4256,402832,179,3
4257,402832,18,1
4258,402838,134,2
4259,402838,2,3
4260,402839,13,3
4261,402839,57,1
4262,402839,186,3
4263,402840,80,2
4264,402840,198,1
4265,402841,64,2
4266,402841,29,1
4267,402841,132,3
4268,402842,96,3
4269,402842,138,1
4270,402844,28,2
4271,402845,49,3
4272,402846,117,3
4273,402846,188,3
4274,402846,71,2
4275,402847,81,2
4276,402848,40,2
4277,402849,107,1
4278,402849,160,2
4279,402849,173,1
4280,402850,4,1
4281,402852,176,2
4282,402854,121,1
4283,402854,22,2
4284,402856,121,3
4285,402856,27,3
4286,402856,70,1
4287,402857,39,3
4288,402857,200,1
4289,402857,141,2
