order_item_id,order_id,product_id,quantity,unit_price,discount_pct
4734,501892,3,1,224.14,0.1
4735,501892,61,4,197.01,0.0
4736,501893,79,2,119.66,0.2
4737,501894,117,3,72.84,0.2
4738,501894,138,2,161.18,0.15
4739,501895,80,4,130.51,0.0
4740,501895,82,1,158.17,0.05
4741,501895,111,2,234.96,0.0
4742,501896,124,2,245.95,0.0
4743,501896,103,4,154.19,0.15
4744,501896,136,1,215.32,0.0
4745,501896,82,1,158.17,0.05
4746,501897,50,2,93.68,0.0
4747,501898,34,4,297.58,0.0
4748,501898,42,3,374.53,0.1
4749,501899,26,1,190.74,0.15
4750,501900,79,4,149.58,0.0
4751,501900,128,3,320.93,0.0
4752,501900,130,2,238.61,0.0
4753,501900,137,2,396.44,0.0
4754,501901,139,4,172.31,0.1
4755,501901,103,4,181.4,0.0
4756,501902,44,1,222.05,0.0
4757,501903,65,4,210.32,0.0
4758,501903,145,1,260.95,0.0
4759,501903,8,1,305.9,0.2
4760,501903,78,4,332.92,0.0
4761,501904,11,4,93.18,0.2
4762,501905,54,3,320.51,0.05
4763,501905,141,4,210.84,0.0
4764,501905,125,1,171.95,0.0
4765,501905,28,4,381.45,0.0
4766,501906,128,2,272.79,0.15
4767,501907,7,4,308.33,0.1
4768,501907,122,2,163.22,0.1
4769,501908,117,1,91.05,0.0
4770,501909,102,1,128.07,0.0
4771,501909,113,3,65.61,0.0
4772,501909,130,1,202.82,0.15
4773,501909,85,2,296.51,0.0
4774,501910,73,4,337.41,0.1
4775,501911,31,3,54.8,0.0
4776,501911,32,4,111.89,0.0
4777,501911,129,2,208.23,0.0
4778,501912,18,4,57.69,0.0
4779,501913,56,4,230.05,0.0
4780,501913,88,3,404.2,0.0
4781,501914,139,3,191.45,0.0
4782,501914,149,4,177.09,0.0
4783,501915,61,4,167.46,0.15
4784,501915,140,4,87.31,0.0
4785,501915,48,2,324.25,0.0
4786,501916,114,3,208.42,0.05
4787,501916,126,3,242.03,0.15
4788,501917,131,2,357.19,0.0
4789,501917,2,2,148.52,0.05
4790,501917,68,3,85.4,0.05
4791,501917,147,1,273.12,0.0
4792,501918,38,3,181.74,0.05
4793,501918,27,4,102.52,0.2
4794,501918,135,3,98.28,0.0
4795,501918,56,1,218.55,0.05
4796,501919,86,1,189.18,0.15
4797,501919,134,4,126.41,0.0
4798,501919,29,3,313.74,0.0
4799,501920,106,4,263.64,0.0
4800,501921,71,4,224.92,0.0
4801,501921,80,1,104.41,0.2
4802,501921,139,4,191.45,0.0
4803,501921,19,2,373.68,0.0
4804,501922,88,3,404.2,0.0
4805,501922,135,1,98.28,0.0
4806,501922,16,1,383.0,0.0
4807,501922,2,1,156.34,0.0
4808,501923,117,3,86.5,0.05
4809,501923,20,4,374.93,0.0
4810,501923,119,4,321.71,0.0
4811,501923,89,2,383.21,0.0
4812,501924,66,4,236.55,0.0
4813,501924,41,1,173.44,0.1
4814,501924,120,2,362.43,0.0
4815,501925,5,2,205.39,0.0
4816,501926,15,3,48.85,0.1
4817,501926,19,1,373.68,0.0
4818,501926,149,4,150.53,0.15
4819,501926,10,1,219.49,0.0
4820,501927,2,3,156.34,0.0
4821,501928,124,2,245.95,0.0
4822,501929,32,4,106.3,0.05
4823,501929,111,2,199.72,0.15
4824,501929,16,4,383.0,0.0
4825,501930,21,3,273.63,0.0
4826,501930,1,4,249.34,0.15
4827,501930,110,2,302.34,0.0
4828,501931,61,1,N/A,0.0
4829,501932,142,2,271.8,0.05
4830,501932,127,2,67.8,0.0
4831,501933,88,3,363.78,0.1
4832,501934,71,4,224.92,0.0
4833,501934,38,3,191.3,0.0
4834,501934,88,2,404.2,0.0
4835,501935,60,3,277.9,0.2
4836,501936,1,3,293.34,0.0
4837,501936,98,4,408.49,0.0
4838,501936,34,3,297.58,0.0
4839,501936,94,3,407.58,0.0
4840,501937,31,1,54.8,0.0
4841,501937,136,3,215.32,0.0
4842,501937,43,1,65.32,0.15
4843,501938,6,1,186.6,0.0
4844,501938,24,1,193.57,0.05
4845,501938,64,3,191.55,0.0
4846,501938,89,1,383.21,0.0
4847,501939,44,1,222.05,0.0
4848,501940,56,2,230.05,0.0
4849,501940,111,4,234.96,0.0
4850,501941,40,1,116.18,0.2
4851,501941,144,2,189.71,0.05
4852,501942,113,1,55.77,0.15
4853,501943,125,2,163.35,0.05
4854,501943,139,4,191.45,0.0
4855,501943,65,2,210.32,0.0
4856,501943,60,4,277.9,0.2
4857,501944,34,4,267.82,0.1
4858,501944,72,2,57.7,0.15
4859,501944,44,3,210.95,0.05
4860,501944,131,3,357.19,0.0
4861,501945,83,3,197.47,0.05
4862,501946,130,2,238.61,0.0
4863,501946,121,1,128.52,0.0
4864,501946,102,1,108.86,0.15
4865,501946,47,1,230.62,0.1
4866,501947,82,3,166.49,0.0
4867,501947,29,1,313.74,0.0
4868,501947,3,3,249.04,0.0
4869,501947,21,3,232.59,0.15
4870,501948,133,1,145.62,0.0
4871,501948,91,2,152.68,0.0
4872,501949,40,1,145.23,0.0
4873,501949,105,2,165.88,0.1
4874,501949,68,2,89.89,0.0
4875,501950,54,1,337.38,0.0
4876,501950,24,1,173.2,0.15
4877,501951,84,2,144.14,0.0
4878,501951,102,2,121.67,0.05
4879,501951,88,1,404.2,0.0
4880,501952,14,3,266.38,0.0
4881,501952,94,2,407.58,0.0
4882,501953,27,1,128.15,0.0
4883,501953,70,2,263.13,0.0
4884,501953,52,2,304.27,0.0
4885,501953,139,3,172.31,0.1
4886,501954,82,2,166.49,0.0
4887,501954,122,3,181.36,0.0
4888,501954,85,4,296.51,0.0
4889,501955,78,1,332.92,0.0
4890,501955,90,4,194.26,0.05
4891,501955,18,1,57.69,0.0
4892,501956,55,1,144.5,0.1
4893,501956,112,4,184.76,0.1
4894,501956,83,2,207.86,0.0
4895,501956,88,4,404.2,0.0
4896,501957,66,1,236.55,0.0
4897,501957,77,2,266.33,0.0
4898,501957,127,4,67.8,0.0
4899,501958,126,3,256.27,0.1
4900,501958,65,2,210.32,0.0
4901,501959,83,3,187.07,0.1
4902,501959,101,4,128.94,0.0
4903,501960,13,4,235.46,0.1
4904,501960,20,4,337.44,0.1
4905,501961,122,2,163.22,0.1
4906,501961,30,4,143.02,0.2
4907,501962,22,1,338.97,0.0
4908,501962,35,4,309.83,0.0
4909,501962,47,3,256.25,0.0
4910,501963,150,1,346.82,0.05
4911,501963,149,2,177.09,0.0
4912,501963,114,3,208.42,0.05
4913,501964,115,4,211.04,0.0
4914,501964,123,3,277.7,0.0
4915,501964,51,3,245.4,0.15
4916,501965,57,1,133.51,0.0
4917,501966,96,2,238.93,0.0
4918,501966,117,1,86.5,0.05
4919,501966,38,2,172.17,0.1
4920,501966,66,2,236.55,0.0
4921,501967,9,3,284.62,0.1
4922,501967,27,1,128.15,0.0
4923,501967,114,4,219.39,0.0
4924,501968,28,3,381.45,0.0
4925,501969,114,4,175.51,0.2
4926,501969,136,2,215.32,0.0
4927,501969,138,2,189.62,0.0
4928,501969,133,3,145.62,0.0
4929,501970,106,2,250.46,0.05
4930,501970,4,4,259.59,0.0
4931,501970,117,3,91.05,0.0
4932,501971,90,2,184.03,0.1
4933,501972,36,3,192.53,0.1
4934,501972,37,3,187.76,0.1
4935,501973,123,2,263.81,0.05
4936,501974,99,4,76.76,0.2
4937,501974,93,4,168.85,0.05
4938,501974,97,2,179.81,0.0
4939,501975,63,1,377.88,0.0
4940,501976,91,3,152.68,0.0
4941,501976,46,3,133.64,0.0
4942,501977,51,2,288.71,0.0
4943,501978,83,2,187.07,0.1
4944,501978,89,3,383.21,0.0
4945,501978,59,1,223.74,0.15
4946,501979,13,2,261.62,0.0
4947,501979,101,3,128.94,0.0
4948,501979,14,1,266.38,0.0
4949,501979,142,4,286.11,0.0
4950,501980,65,1,210.32,0.0
4951,501980,80,4,130.51,0.0
4952,501981,54,2,320.51,0.05
4953,501981,149,2,177.09,0.0
4954,501981,17,4,257.35,0.05
4955,501981,136,2,204.55,0.05
4956,501982,61,4,157.61,0.2
4957,501983,61,2,197.01,0.0
4958,501983,11,1,116.48,0.0
4959,501984,22,2,338.97,0.0
4960,501984,2,1,148.52,0.05
4961,501984,124,3,245.95,0.0
4962,501984,6,2,186.6,0.0
4963,501985,65,3,178.77,0.15
4964,501985,85,4,296.51,0.0
4965,501985,90,3,204.48,0.0
4966,501986,34,1,297.58,0.0
4967,501987,116,1,189.85,0.2
4968,501987,15,1,46.14,0.15
4969,501987,103,1,181.4,0.0
4970,501988,17,3,243.8,0.1
4971,501988,74,2,222.23,0.0
4972,501988,137,4,396.44,0.0
4973,501988,87,2,321.38,0.05
4974,501989,73,2,374.9,0.0
4975,501990,127,3,57.63,0.15
4976,501990,150,2,328.56,0.1
4977,501990,122,1,181.36,0.0
4978,501991,18,2,57.69,0.0
4979,501992,7,2,291.2,0.15
4980,501992,105,4,184.31,0.0
4981,501992,125,4,154.75,0.1
4982,501993,23,1,213.91,0.1
4983,501993,72,1,67.88,0.0
4984,501993,22,3,338.97,0.0
4985,501994,100,1,274.5,0.0
4986,501995,66,4,212.9,0.1
4987,501996,118,2,77.82,0.0
4988,501997,42,3,416.14,0.0
4989,501997,45,4,321.58,0.0
4990,501998,60,2,312.63,0.1
4991,501999,93,2,159.97,0.1
4992,501999,19,1,336.31,0.1
4993,502000,3,3,224.14,0.1
4994,502001,32,4,111.89,0.0
4995,502001,75,2,354.33,0.0
4996,502001,76,1,92.47,0.0
4997,502002,62,4,388.89,0.0
4998,502002,17,1,270.89,0.0
4999,502003,21,1,259.95,0.05
5000,502003,71,2,224.92,0.0
5001,502004,105,3,184.31,0.0
5002,502004,5,1,205.39 ,0.0
5003,502004,1,4,249.34,0.15
5004,502005,46,3,106.91,0.2
5005,502005,67,3,326.48,0.0
5006,502005,74,4,222.23,0.0
5007,502006,143,1,119.39,0.2
5008,502007,13,3,222.38,0.15
5009,502007,6,2,186.6,0.0
5010,502008,148,2,331.82,0.05
5011,502008,7,2,342.59,0.0
5012,502008,69,2,316.85,0.15
5013,502008,89,1,383.21,0.0
5014,502009,140,4,74.21,0.15
5015,502009,135,4,98.28,0.0
5016,502009,110,3,302.34,0.0
5017,502010,22,2,338.97,0.0
5018,502010,79,3,134.62,0.1
5019,502010,99,4,95.95,0.0
5020,502011,52,4,304.27,0.0
5021,502011,68,2,89.89,0.0
5022,502012,67,4,326.48,0.0
5023,502013,133,1,145.62,0.0
5024,502013,110,1,302.34,0.0
5025,502014,8,1,363.26,0.05
5026,502014,83,2,207.86,0.0
5027,502014,32,3,111.89,0.0
5028,502015,5,4,205.39,0.0
5029,502015,60,1,347.37,0.0
5030,502015,144,3,189.71,0.05
5031,502015,28,2,305.16,0.2
5032,502016,98,3,388.07,0.05
5033,502017,99,1,95.95,0.0
5034,502018,90,2,204.48,0.0
5035,502018,85,1,296.51,0.0
5036,502018,73,1,337.41,0.1
5037,502018,142,1,286.11,0.0
5038,502019,43,1,76.85,0.0
5039,502019,85,3,281.68,0.05
5040,502020,11,4,104.83,0.1
5041,502020,51,4,288.71,0.0
5042,502020,93,3,177.74,0.0
5043,502021,115,1,211.04,0.0
5044,502022,10,1,197.54,0.1
5045,502022,143,3,126.85,0.15
5046,502023,91,1,145.05,0.05
5047,502023,78,3,332.92,0.0
5048,502024,84,1,144.14,0.0
5049,502024,51,3,288.71,0.0
5050,502024,61,1,177.31,0.1
5051,502024,78,3,332.92,0.0
5052,502025,128,2,320.93,0.0
5053,502025,94,1,366.82,0.1
5054,502025,93,2,159.97,0.1
5055,502026,131,4,357.19,0.0
5056,502027,28,1,381.45,0.0
5057,502028,31,4,46.58,0.15
5058,502028,25,3,351.7,0.0
5059,502028,47,1,256.25,0.0
5060,502028,13,4,261.62,0.0
5061,502029,123,3,277.7,0.0
5062,502029,120,4,308.07,0.15
5063,502029,36,3,213.92,0.0
5064,502030,136,4,215.32,0.0
5065,502030,124,2,245.95,0.0
5066,502030,137,2,396.44,0.0
5067,502031,107,1,263.95,0.0
5068,502031,14,1,226.42,0.15
5069,502031,13,4,235.46,0.1
5070,502031,49,4,63.73,0.1
5071,502032,32,1,111.89,0.0
5072,502032,117,3,86.5,0.05
5073,502032,75,4,354.33,0.0
5074,502033,39,4,187.08,0.15
5075,502033,70,1,263.13,0.0
5076,502034,25,3,351.7,0.0
5077,502034,8,2,382.38,0.0
5078,502034,62,4,388.89,0.0
5079,502034,106,1,263.64,0.0
5080,502035,136,4,172.26,0.2
5081,502035,49,2,70.81,0.0
5082,502036,92,3,348.91,0.0
5083,502036,33,3,366.73,0.0
5084,502036,52,1,304.27,0.0
5085,502036,9,3,316.25,0.0
5086,502037,95,2,374.81,0.0
5087,502038,135,3,78.62,0.2
5088,502038,73,3,356.15,0.05
5089,502038,37,4,187.76,0.1
5090,502039,21,4,273.63,0.0
5091,502039,86,3,222.56,0.0
5092,502039,72,3,67.88,0.0
5093,502039,24,4,183.38,0.1
5094,502040,126,4,242.03,0.15
5095,502040,114,1,219.39,0.0
5096,502040,32,1,95.11,0.15
5097,502041,16,3,383.0,0.0
5098,502041,49,2,67.27,0.05
5099,502041,99,3,95.95,0.0
5100,502042,71,1,179.94,0.2
5101,502043,123,1,277.7,0.0
5102,502043,81,1,101.28,0.2
5103,502043,142,3,286.11,0.0
5104,502044,105,2,184.31,0.0
5105,502044,100,1,274.5,0.0
5106,502044,9,1,316.25,0.0
5107,502045,8,4,382.38,0.0
5108,502046,57,4,133.51,0.0
5109,502046,119,2,305.62,0.05
5110,502047,29,2,282.37,0.1
5111,502047,116,4,213.58,0.1
5112,502047,144,2,199.69,0.0
5113,502047,63,2,358.99,0.05
5114,502048,132,2,415.23,0.0
5115,502049,60,3,277.9,0.2
5116,502049,30,1,178.78,0.0
5117,502049,7,1,325.46,0.05
5118,502050,54,1,337.38,0.0
5119,502050,69,3,316.85,0.15
5120,502050,84,3,144.14,0.0
5121,502050,11,4,116.48,0.0
5122,502051,131,4,357.19,0.0
5123,502052,91,2,152.68,0.0
5124,502052,111,3,223.21,0.05
5125,502052,64,4,181.97,0.05
5126,502052,88,4,404.2,0.0
5127,502053,5,1,195.12,0.05
5128,502053,108,3,284.72,0.1
5129,502053,20,1,374.93,0.0
5130,502054,136,2,183.02,0.15
5131,502054,146,2,192.67,0.05
5132,502055,7,4,342.59,0.0
5133,502055,58,4,204.08,0.0
5134,502056,42,1,416.14,0.0
5135,502056,41,1,192.71,0.0
5136,502056,73,3,374.9,0.0
5137,502057,83,1,207.86,0.0
5138,502057,54,2,337.38,0.0
5139,502057,73,4,N/A,0.15
5140,502057,132,4,394.47,0.05
5141,502058,95,2,374.81,0.0
5142,502058,39,3,220.1,0.0
5143,502058,56,1,230.05,0.0
5144,502059,145,4,260.95,0.0
5145,502060,101,1,122.49,0.05
5146,502060,61,4,197.01,0.0
5147,502060,22,2,322.02,0.05
5148,502061,123,1,277.7,0.0
5149,502062,36,2,"213,92",0.0
5150,502062,131,1,357.19,0.0
5151,502062,95,1,374.81,0.0
5152,502063,56,3,230.05,0.0
5153,502063,87,3,338.3,0.0
5154,502063,71,4,224.92,0.0
5155,502063,62,3,311.11,0.2
5156,502064,116,3,237.31,0.0
5157,502064,17,2,270.89,0.0
5158,502064,88,3,404.2,0.0
5159,502064,29,1,313.74,0.0
5160,502065,134,1,101.13,0.2
5161,502065,141,2,200.3,0.05
5162,502065,128,3,320.93,0.0
5163,502066,73,1,374.9,0.0
5164,502066,129,4,197.82,0.05
5165,502066,140,2,82.94,0.05
5166,502066,23,1,225.8,0.05
5167,502067,141,1,210.84,0.0
5168,502068,11,1,116.48,0.0
5169,502068,8,3,363.26,0.05
5170,502068,68,2,89.89,0.0
5171,502068,59,2,263.22,0.0
5172,502069,7,1,342.59,0.0
5173,502070,136,3,215.32,0.0
5174,502070,110,4,"302,34",0.0
5175,502071,53,3,278.52,0.0
5176,502072,62,3,388.89,0.0
5177,502072,118,4,77.82,0.0
5178,502073,106,1,237.28,0.1
5179,502074,35,3,309.83,0.0
5180,502074,140,1,82.94,0.05
5181,502075,116,1,237.31,0.0
5182,502075,94,4,346.44,0.15
5183,502075,15,1,54.28,0.0
5184,502076,92,2,348.91,0.0
5185,502076,54,4,337.38,0.0
5186,502076,107,4,237.56,0.1
5187,502077,96,1,238.93,0.0
5188,502078,14,4,253.06,0.05
5189,502078,45,3,257.26,0.2
5190,502078,131,1,357.19,0.0
5191,502078,3,2,199.23,0.2
5192,502079,144,3,199.69,0.0
5193,502079,100,3,274.5,0.0
5194,502079,6,3,149.28,0.2
5195,502080,148,3,314.35,0.1
5196,502081,130,1,238.61,0.0
5197,502081,145,3,260.95,0.0
5198,502081,106,2,263.64,0.0
5199,502081,141,4,179.21,0.15
5200,502082,26,4,201.96,0.1
5201,502082,81,2,126.6,0.0
5202,502083,114,3,197.45,0.1
5203,502083,93,3,177.74,0.0
5204,502083,57,2,126.83,0.05
5205,502083,42,1,416.14,0.0
5206,502084,33,2,366.73,0.0
5207,502085,72,3,67.88,0.0
5208,502085,134,3,126.41,0.0
5209,502086,17,1,270.89,0.0
5210,502087,69,2,372.77,0.0
5211,502087,75,3,354.33,0.0
5212,502088,110,1,287.22,0.05
5213,502088,143,3,$149.24,0.0
5214,502088,60,4,330.0,0.05
5215,502089,133,1,138.34,0.05
5216,502089,4,2,233.63,0.1
5217,502089,87,3,338.3,0.0
5218,502090,52,1,304.27,0.0
5219,502090,15,3,54.28,0.0
5220,502091,98,2,326.79,0.2
5221,502092,90,3,184.03,0.1
5222,502092,5,2,174.58,0.15
5223,502092,43,1,76.85,0.0
5224,502093,84,3,144.14,0.0
5225,502093,112,3,174.5,0.15
5226,502093,6,1,186.6,0.0
5227,502094,84,4,N/A,0.0
5228,502094,129,3,208.23,0.0
5229,502095,84,1,144.14,0.0
5230,502096,108,4,316.36,0.0
5231,502096,49,4,63.73,0.1
5232,502096,132,1,394.47,0.05
5233,502097,75,3,354.33,0.0
5234,502098,35,2,309.83,0.0
5235,502098,85,3,252.03,0.15
5236,502098,17,3,243.8,0.1
5237,502098,130,2,226.68,0.05
5238,502099,88,3,404.2,0.0
5239,502099,105,4,184.31,0.0
5240,502099,143,1,149.24,0.0
5241,502100,85,2,296.51,0.0
5242,502100,137,1,396.44,0.0
5243,502100,86,2,222.56,0.0
5244,502100,1,3,249.34,0.15
5245,502101,124,4,209.06,0.15
5246,502101,111,3,234.96,0.0
5247,502102,40,1,123.45,0.15
5248,502102,148,4,349.28,0.0
5249,502102,33,4,366.73,0.0
5250,502103,62,4,388.89,0.0
5251,502103,72,3,67.88,0.0
5252,502103,53,4,278.52,0.0
5253,502103,28,3,362.38,0.05
5254,502104,147,2,245.81,0.1
5255,502105,71,4,213.67,0.05
5256,502105,38,4,191.3,0.0
5257,502105,143,1,149.24,0.0
5258,502105,41,3,192.71,0.0
5259,502106,129,1,208.23,0.0
5260,502107,56,3,207.05,0.1
5261,502107,58,1,173.47,0.15
5262,502107,115,3,189.94,0.1
5263,502108,17,1,270.89,0.0
5264,502108,129,2,197.82,0.05
5265,502108,90,3,184.03,0.1
5266,502109,108,1,316.36,0.0
5267,502109,143,3,149.24,0.0
5268,502110,38,2,191.3,0.0
5269,502110,17,3,270.89,0.0
5270,502110,140,3,87.31,0.0
5271,502110,149,1,177.09,0.0
5272,502111,83,3,187.07,0.1
5273,502111,20,2,337.44,0.1
5274,502112,33,4,311.72,0.15
5275,502112,142,3,243.19,0.15
5276,502113,71,3,202.43,0.1
5277,502113,111,2,234.96,0.0
5278,502113,109,1,168.06,0.0
5279,502113,108,2,316.36,0.0
5280,502114,76,4,92.47,0.0
5281,502114,106,4,263.64,0.0
5282,502114,118,2,77.82,0.0
5283,502114,123,4,277.7,0.0
5284,502115,89,3,364.05,0.05
5285,502115,4,2,259.59,0.0
5286,502116,33,2,348.39,0.05
5287,502117,51,4,274.27,0.05
5288,502117,139,1,191.45,0.0
5289,502117,90,3,204.48,0.0
5290,502117,21,4,246.27,0.1
5291,502118,111,4,211.46,0.1
5292,502118,63,3,358.99,0.05
5293,502118,101,1,128.94,0.0
5294,502119,99,1,95.95,0.0
5295,502119,64,1,162.82,0.15
5296,502120,26,1,224.4,0.0
5297,502120,125,1,163.35,0.05
5298,502121,121,2,128.52,0.0
5299,502121,61,1,197.01,0.0
5300,502122,112,1,184.76,0.1
5301,502123,50,3,93.68,0.0
5302,502124,123,2,277.7,0.0
5303,502124,30,2,151.96,0.15
5304,502124,12,1,203.78,0.0
5305,502124,112,1,205.29,0.0
5306,502125,35,1,309.83,0.0
5307,502125,47,4,256.25,0.0
5308,502126,143,1,134.32,0.1
5309,502126,40,3,137.97,0.05
5310,502126,80,1,N/A,0.15
5311,502126,115,2,189.94,0.1
5312,502127,6,3,186.6,0.0
5313,502127,112,4,205.29,0.0
5314,502127,80,2,130.51,0.0
5315,502128,3,1,249.04,0.0
5316,502128,22,3,305.07,0.1
5317,502129,114,1,197.45,0.1
5318,502129,1,4,249.34,0.15
5319,502129,109,4,168.06,0.0
5320,502130,14,2,266.38,0.0
5321,502130,126,4,284.74,0.0
5322,502131,110,3,302.34,0.0
5323,502131,36,1,213.92,0.0
5324,502131,99,1,95.95,0.0
5325,502131,59,1,263.22,0.0
5326,502132,117,2,81.94,0.1
5327,502132,77,3,253.01,0.05
5328,502132,112,2,205.29,0.0
5329,502133,25,3,351.7,0.0
5330,502134,149,1,177.09,0.0
5331,502134,76,1,83.22,0.1
5332,502135,55,4,152.53,0.05
5333,502135,78,4,332.92,0.0
5334,502136,88,4,404.2,0.0
5335,502136,31,1,54.8,0.0
5336,502136,59,4,263.22,0.0
5337,502136,24,3,203.76,0.0
5338,502137,30,1,178.78,0.0
5339,502138,28,2,381.45,0.0
5340,502138,119,2,289.54,0.1
5341,502138,128,1,288.84,0.1
5342,502139,110,4,302.34,0.0
5343,502139,138,1,161.18,0.15
5344,502139,55,3,144.5,0.1
5345,502140,54,2,337.38,0.0
5346,502140,110,1,302.34,0.0
5347,502140,43,4,61.48,0.2
5348,502140,101,1,122.49,0.05
5349,502141,61,1,197.01,0.0
5350,502141,126,2,284.74,0.0
5351,502142,42,1,353.72,0.15
5352,502142,130,2,238.61,0.0
5353,502142,73,1,374.9,0.0
5354,502142,5,4,205.39,0.0
5355,502143,82,4,166.49,0.0
5356,502144,77,4,239.7,0.1
5357,502145,55,3,152.53,0.05
5358,502145,48,1,324.25,0.0
5359,502146,55,4,160.56,0.0
5360,502147,1,4,293.34,0.0
5361,502147,31,4,54.8,0.0
5362,502147,68,4,85.4,0.05
5363,502147,45,1,321.58,0.0
5364,502148,55,4,160.56,0.0
5365,502148,117,4,91.05,0.0
5366,502148,5,3,205.39,0.0
5367,502149,47,1,217.81,0.15
5368,502149,5,2,205.39,0.0
5369,502149,109,3,168.06,0.0
5370,502149,39,4,209.09,0.05
5371,502150,60,1,347.37,0.0
5372,502150,113,3,55.77,0.15
5373,502150,30,2,143.02,0.2
5374,502150,29,1,313.74,0.0
5375,502151,40,2,145.23,0.0
5376,502151,23,4,237.68,0.0
5377,502151,149,2,168.24,0.05
5378,502152,112,3,205.29,0.0
5379,502152,108,1,316.36,0.0
5380,502153,30,1,178.78,0.0
5381,502153,137,3,376.62,0.05
5382,502154,38,3,191.3,0.0
5383,502154,65,3,199.8,0.05
5384,502154,85,1,266.86,0.1
5385,502155,81,4,120.27,0.05
5386,502155,89,3,344.89,0.1
5387,502155,42,4,353.72,0.15
5388,502156,85,2,266.86,0.1
5389,502157,98,4,408.49,0.0
5390,502157,136,4,215.32,0.0
5391,502157,28,4,381.45,0.0
5392,502158,107,3,263.95,0.0
5393,502159,91,1,152.68,0.0
5394,502159,23,4,237.68,0.0
5395,502160,143,2,126.85,0.15
5396,502160,147,4,218.5,0.2
5397,502160,54,1,337.38,0.0
5398,502161,43,1,76.85,0.0
5399,502161,119,2,289.54,0.1
5400,502161,150,3,328.56,0.1
5401,502161,81,1,107.61,0.15
5402,502162,119,1,321.71,0.0
5403,502162,4,1,246.61,0.05
5404,502162,141,3,168.67,0.2
5405,502162,47,4,256.25,0.0
5406,502163,42,4,416.14,0.0
5407,502163,83,2,187.07,0.1
5408,502163,41,4,192.71,0.0
5409,502163,72,2,57.7,0.15
5410,502164,80,1,130.51,0.0
5411,502164,46,2,120.28,0.1
5412,502164,94,1,366.82,0.1
5413,502164,25,3,351.7,0.0
5414,502165,29,3,282.37,0.1
5415,502165,20,4,374.93,0.0
5416,502165,55,4,160.56,0.0
5417,502165,46,1,126.96,0.05
5418,502166,26,4,224.4,0.0
5419,502166,103,3,154.19,0.15
5420,502166,86,3,222.56,0.0
5421,502167,147,1,273.12,0.0
5422,502167,80,1,130.51,0.0
5423,502167,79,4,149.58,0.0
5424,502168,75,2,318.9,0.1
5425,502168,63,2,377.88,0.0
5426,502168,92,4,348.91,0.0
5427,502169,84,1,115.31,0.2
5428,502170,62,2,"369,45",0.05
5429,502170,112,3,195.03,0.05
5430,502171,106,1,263.64,0.0
5431,502171,40,4,116.18,0.2
5432,502172,11,2,116.48,0.0
5433,502173,80,1,110.93,0.15
5434,502173,46,1,133.64,0.0
5435,502174,68,3,89.89,0.0
5436,502175,49,1,70.81,0.0
5437,502175,43,2,65.32,0.15
5438,502176,44,4,199.85,0.1
5439,502176,68,4,89.89,0.0
5440,502177,44,3,222.05,0.0
5441,502177,60,2,312.63,0.1
5442,502177,65,1,168.26,0.2
5443,502177,24,3,193.57,0.05
5444,502178,19,2,336.31,0.1
5445,502178,73,2,374.9,0.0
5446,502178,98,1,408.49,0.0
5447,502178,75,4,336.61,0.05
5448,502179,140,4,78.58,0.1
5449,502179,88,2,404.2,0.0
5450,502179,115,2,189.94,0.1
5451,502179,8,3,382.38,0.0
5452,502180,148,4,331.82,0.05
5453,502180,48,3,291.82,0.1
5454,502180,58,4,204.08,0.0
5455,502180,139,3,191.45,0.0
5456,502181,78,3,316.27,0.05
5457,502181,60,4,347.37,0.0
5458,502181,68,4,89.89,0.0
5459,502181,30,4,178.78,0.0
5460,502182,136,1,215.32,0.0
5461,502182,143,4,141.78,0.05
5462,502182,141,2,210.84,0.0
5463,502182,117,4,81.94,0.1
5464,502183,85,4,296.51,0.0
5465,502183,71,1,191.18,0.15
5466,502184,62,1,388.89,0.0
5467,502185,20,3,374.93,0.0
5468,502186,6,4,186.6,0.0
5469,502187,53,1,278.52,0.0
5470,502188,57,3,133.51,0.0
5471,502188,82,3,166.49,0.0
5472,502188,59,4,263.22,0.0
5473,502189,65,3,199.8,0.05
5474,502189,64,4,191.55,0.0
5475,502189,10,2,175.59,0.2
5476,502190,94,3,407.58,0.0
5477,502190,18,2,57.69,0.0
5478,502190,31,2,52.06,0.05
5479,502190,27,2,128.15,0.0
5480,502191,38,1,191.3,0.0
5481,502191,62,3,388.89,0.0
5482,502191,25,4,316.53,0.1
5483,502192,43,4,73.01,0.05
5484,502193,72,1,67.88,0.0
5485,502194,116,2,237.31,0.0
5486,502194,18,3,54.81,0.05
5487,502194,72,4,54.3,0.2
5488,502194,120,4,362.43,0.0
5489,502195,125,1,171.95,0.0
5490,502195,71,4,224.92,0.0
5491,502196,146,3,202.81,0.0
5492,502196,122,1,181.36,0.0
5493,502196,82,4,158.17,0.05
5494,502196,45,3,257.26,0.2
5495,502197,81,4,120.27,0.05
5496,502197,64,1,191.55,0.0
5497,502197,34,3,297.58,0.0
5498,502197,27,2,128.15,0.0
5499,502198,3,3,249.04,0.0
5500,502198,149,3,177.09,0.0
5501,502198,59,1,263.22,0.0
5502,502199,48,1,324.25,0.0
5503,502199,28,1,381.45,0.0
5504,502200,122,3,163.22,0.1
5505,502200,87,2,338.3,0.0
5506,502200,148,3,349.28,0.0
5507,502200,70,4,263.13,0.0
5508,502201,115,3,189.94,0.1
