order_id,customer_id,order_timestamp,order_status,sales_channel
502029,100717,2025-10-07 23:26:57,Shipped,Web
502030,100119,2025-10-08 07:59:27,Completed,Phone
502031,100021,2025-10-08 14:00:56,Completed,Web
502032,100451,2025-10-08 14:55:24,Processing,Web
502033,100260,2025-10-08 20:15:34,Completed,Web
502034,100639,2025-10-08 20:19:24,Completed,Web
502035,100907,2025-10-09 02:07:49,Processing,Web
502036,100885,2025-10-09 03:04:34,Completed,Web
502037,100022,2025-10-09 05:45:29,Completed,Web
502038,100714,2025-10-09 08:11:52,Shipped,Mobile
502039,100157,2025-10-09 08:23:02,Completed,Phone
502040,100718,2025-10-09 08:45:43,Shipped,Mobile
502041,100607,2025-10-09 13:06:27,Completed,Mobile
502042,100939,2025-10-09 15:32:43,Processing,Web
502043,100901,2025-10-09 16:38:12,Completed,Web
502044,100219,2025-10-09 22:05:09,Completed,Mobile
502045,100420,2025-10-10 00:29:54,Completed,Mobile
502046,101000,2025-10-10 01:14:04,Completed,Web
502047,100671,2025-10-10 09:22:28,Shipped,Mobile
502048,100498,2025-10-10 09:42:49,Completed,Web
502049,100179,2025-10-11 05:44:35,Shipped,Web
502050,100364,2025-10-11 08:55:06,Completed,Mobile
502051,100206,2025-10-11 09:36:07,Completed,Web
502052,100717,2025-10-11 11:08:46,Completed,Web
502053,100284,2025-10-11 13:50:46,Processing,Web
502054,100456,2025-10-11 14:14:00,Completed,Web
502055,100150,2025-10-11 18:52:05,Completed,Web
502056,100020,2025-10-11 21:06:50,Completed,Web
502057,100061,2025-10-11 23:38:53,Completed,Web
502058,100106,2025-10-12 00:10:55,Completed,Web
502059,100100,2025-10-12 04:03:58,Completed,Web
502060,100132,2025-10-12 05:01:50,Completed,Web
502061,100635,2025-10-12 05:26:44,Processing,Web
502062,100117,2025-10-12 06:37:42,Completed,Web
502063,100014,2025-10-12 09:43:55,Shipped,Web
502064,100760,2025-10-12 11:12:37,Shipped,Web
502065,100812,2025-10-12 14:53:24,Completed,Web
502066,100333,2025-10-12 19:17:53,Shipped,Mobile
502067,100966,2025-10-12 22:40:37,Completed,Web
502068,100854,2025-10-13 20:21:35,Completed,Mobile
502069,100985,2025-10-13 21:37:27,Completed,Web
502070,100709,2025-10-14 01:52:26,Completed,Mobile
502071,100348,2025-10-14 10:24:34,Completed,Web
502072,100232,2025-10-14 14:41:31,Completed,Web
502073,100120,2025-10-14 17:33:05,Completed,Web
502074,100429,2025-10-14 17:37:53,Shipped,Web
502075,100360,2025-10-14 18:33:39,Completed,Web
502076,100947,2025-10-14 19:49:54,Cancelled,Web
502077,100184,2025-10-15 07:06:12,Completed,Web
502078,100548,2025-10-15 07:07:36,Completed,Web
502079,100439,2025-10-15 07:39:23,Completed,Web
502080,100223,2025-10-15 14:25:58,Completed,Web
502081,100430,2025-10-15 14:38:10,Completed,Web
502082,100577,2025-10-16 01:48:30,Completed,Mobile
502083,100823,2025-10-16 01:58:50,Completed,Web
502084,100811,2025-10-16 03:32:46,Completed,Web
502085,100726,2025-10-16 04:57:45,Completed,Web
502086,100073,2025-10-16 07:40:34,Completed,Web
502087,100451,2025-10-16 09:24:08,Completed,Phone
502088,100179,2025-10-16 09:54:37,Processing,Mobile
502089,100078,2025-10-16 14:55:43,Completed,Mobile
502090,100345,2025-10-16 20:23:18,Completed,Mobile
502091,100169,2025-10-16 21:33:44,Processing,Web
502092,100544,2025-10-16 23:26:54,Completed,Mobile
502093,100603,2025-10-17 03:05:40,Completed,Web
502094,100844,2025-10-17 05:15:50,Completed,Web
502095,100105,2025-10-17 10:19:02,Shipped,Web
502096,100119,2025-10-17 20:32:13,Completed,Mobile
502097,100424,2025-10-17 20:51:59,Shipped,Web
502098,100446,2025-10-18 03:09:07,Shipped,Web
502099,100804,2025-10-18 07:24:56,Completed,Web
502100,100519,2025-10-18 08:22:17,Completed,Web
502101,100867,2025-10-18 10:40:02,Completed,Phone
502102,100448,2025-10-18 10:48:47,Shipped,Web
502103,100327,2025-10-18 17:03:27,Completed,Web
502104,100669,2025-10-18 22:32:22,Completed,Mobile
502105,100914,2025-10-19 07:46:02,Completed,Mobile
502106,100832,2025-10-19 13:36:25,Processing,Web
502107,100957,2025-10-19 23:19:22,Completed,Mobile
502108,100535,2025-10-19 23:53:46,Completed,Web
502109,100799,2025-10-20 01:35:23,Completed,Web
502110,100163,2025-10-20 03:22:07,Processing,Web
502111,100121,2025-10-20 05:53:28,Completed,Web
502112,100908,2025-10-20 14:36:58,Completed,Mobile
502113,100476,2025-10-20 16:53:31,Completed,Phone
502114,100639,2025-10-21 04:25:39,Completed,Web
502115,100317,2025-10-21 15:14:07,Completed,Web
502116,101000,2025-10-21 17:00:17,Completed,Mobile
502117,100731,2025-10-21 22:42:34,Completed,Web
502118,100081,2025-10-21 23:20:27,Completed,Web
502119,100246,2025-10-22 00:14:39,Completed,Web
502120,100907,2025-10-22 09:14:59,Shipped,Mobile
502121,100868,2025-10-22 17:26:37,Completed,Mobile
502122,100670,2025-10-22 19:56:48,Completed,Web
502123,100563,2025-10-22 21:52:59,Processing,Web
502124,100112,2025-10-23 00:33:33,Completed,Web
502125,100270,2025-10-23 00:38:34,Shipped,Web
502126,100690,2025-10-23 07:50:31,Completed,Phone
502127,100157,2025-10-23 08:23:18,Completed,Phone
502128,100959,2025-10-23 15:07:44,Completed,Web
502129,100729,2025-10-23 16:56:00,Completed,Web
502130,100518,2025-10-23 18:11:10,Completed,Web
502131,100379,2025-10-23 23:09:20,Completed,Web
502132,100343,2025-10-24 01:02:44,Completed,Mobile
502133,100868,2025-10-24 01:05:37,Completed,Web
502134,100284,2025-10-24 02:31:24,Completed,Web
502135,100904,2025-10-24 05:53:33,Completed,Web
502136,100878,2025-10-24 06:59:16,Completed,Mobile
502137,100970,2025-10-24 10:28:47,Completed,Mobile
502138,100639,2025-10-24 12:34:54,Completed,Web
502139,100585,2025-10-24 12:59:57,Processing,Web
502140,100798,2025-10-24 13:00:35,Completed,Web
502141,100926,2025-10-24 13:19:33,Shipped,Web
502142,100005,2025-10-24 21:23:11,Completed,Phone
502143,100879,2025-10-25 09:49:22,Completed,Web
502144,100749,2025-10-25 12:08:15,Completed,Mobile
502145,100700,2025-10-25 15:06:36,Cancelled,Phone
502146,100417,2025-10-25 16:40:41,Completed,Mobile
502147,100589,2025-10-25 18:41:16,Completed,Mobile
502148,100641,2025-10-25 23:58:26,Cancelled,Mobile
502149,100735,2025-10-26 00:15:40,Completed,Phone
502150,100515,2025-10-26 02:40:49,Completed,Mobile
502151,100560,2025-10-26 03:43:58,Completed,Web
502152,100588,2025-10-26 04:34:31,Completed,Web
502153,100594,2025-10-26 07:22:02,Completed,Mobile
502154,100791,2025-10-26 08:02:51,Completed,Mobile
502155,100889,2025-10-26 08:37:40,Completed,Web
502156,100666,2025-10-26 10:20:40,Completed,Web
502157,100669,2025-10-26 11:42:44,Shipped,Web
502158,100530,2025-10-26 17:03:08,Completed,Web
502159,100801,2025-10-26 17:37:25,Completed,Web
502160,100323,2025-10-26 23:24:16,Completed,Mobile
502161,100326,2025-10-26 23:33:25,Shipped,Mobile
502162,100523,2025-10-27 00:57:13,Completed,Mobile
502163,100193,2025-10-27 05:42:14,Shipped,Web
502164,100913,2025-10-27 08:46:14,Shipped,Mobile
502165,100614,2025-10-27 09:33:24,Completed,Web
502166,100510,2025-10-27 13:47:02,Completed,Mobile
502167,100463,2025-10-27 22:02:48,Processing,Mobile
502168,100363,2025-10-27 23:55:07,Completed,Web
502169,100938,2025-10-28 05:40:38,Completed,Web
502170,100133,2025-10-28 12:34:51,Processing,Web
502171,100666,2025-10-28 14:03:45,Completed,Web
502172,100750,2025-10-28 21:55:19,Shipped,Web
502173,100491,2025-10-29 02:27:57,Completed,Web
502174,100163,2025-10-29 05:56:30,Shipped,Web
502175,100970,2025-10-29 08:33:09,Completed,Web
502176,100631,2025-10-29 13:56:07,Processing,Web
502177,100758,2025-10-29 17:30:14,Completed,Web
502178,100742,2025-10-29 20:58:39,Completed,Web
502179,100916,2025-10-30 03:21:10,Completed,Web
502180,100649,2025-10-30 03:37:29,Completed,Phone
502181,100819,2025-10-30 06:00:46,Completed,Web
502182,100739,2025-10-30 08:09:49,Shipped,Web
502183,100470,2025-10-30 09:04:46,Processing,Web
502184,100567,2025-10-30 12:24:40,Completed,Mobile
502185,101000,2025-10-30 13:28:43,Shipped,Mobile
502186,100602,2025-10-30 18:08:26,Completed,Web
502187,100278,2025-10-30 18:16:48,Processing,Web
502188,100534,2025-10-30 20:06:55,Completed,Web
502189,100443,2025-10-31 02:24:22,Completed,Web
502190,100768,2025-10-31 09:10:42,Shipped,Mobile
502191,100206,2025-10-31 10:28:11,Completed,Web
502192,100665,2025-10-31 11:39:40,Processing,Mobile
502193,100968,2025-10-31 13:26:16,Completed,Web
502194,100417,2025-10-31 15:21:40,Completed,Web
502195,100741,2025-10-31 17:48:07,Shipped,Web
502196,100206,2025-10-31 21:31:42,Shipped,Web
502197,100617,2025-10-31 22:34:08,Completed,Web
502198,100487,2025-11-01 06:50:54,Completed,Mobile
502199,100241,2025-11-01 07:42:03,Shipped,Web
502200,100833,2025-11-01 09:52:31,Completed,Web
502201,100864,2025-11-01 16:20:04,Completed,Mobile
502202,100306,2025-11-01 19:42:45,Completed,Mobile
502203,100377,2025-11-01 22:14:07,Processing,Web
502204,100315,2025-11-01 22:41:01,Completed,Web
502205,100485,2025-11-01 23:05:32,Completed,Web
502206,100294,2025-11-02 00:59:09,Processing,Web
502207,100589,2025-11-02 00:59:43,Shipped,Web
502208,100486,2025-11-02 01:09:19,Completed,Web
502209,100486,2025-11-02 04:37:20,Processing,Web
502210,100878,2025-11-02 05:42:26,Completed,Web
502211,100169,2025-11-02 08:06:07,Completed,Web
502212,100487,2025-11-02 10:17:37,Cancelled,Mobile
502213,100189,2025-11-02 10:17:43,Completed,Web
502214,100418,2025-11-02 13:23:59,Completed,Mobile
502215,100270,2025-11-02 15:31:17,Completed,Web
502216,100679,2025-11-02 17:07:51,Completed,Web
502217,100554,2025-11-02 18:03:48,Completed,Mobile
502218,100358,2025-11-02 21:39:26,Completed,Web
502219,100468,2025-11-02 23:00:46,Completed,Mobile
502220,100059,2025-11-03 05:47:39,Completed,Web
502221,100325,2025-11-03 11:13:46,Completed,Web
502222,100507,2025-11-04 00:58:29,Completed,Mobile
502223,100182,2025-11-04 01:31:31,Completed,Web
502224,100177,2025-11-04 03:53:34,Completed,Web
502225,100716,2025-11-04 04:51:57,Completed,Web
502226,100190,2025-11-04 14:03:07,Completed,Web
502227,100342,2025-11-04 14:12:26,Completed,Web
502228,100775,2025-11-04 18:36:50,Completed,Web
502229,100594,2025-11-05 04:04:01,Completed,Web
502230,100566,2025-11-05 07:40:15,Completed,Web
502231,100818,2025-11-05 07:59:12,Completed,Web
502232,100183,2025-11-05 08:15:10,Completed,Mobile
502233,100788,2025-11-05 08:57:02,Shipped,Mobile
502234,100025,2025-11-05 16:55:26,Processing,Web
502235,100889,2025-11-05 20:25:28,Shipped,Web
502236,100675,2025-11-05 20:27:25,Completed,Mobile
502237,100350,2025-11-05 21:44:16,Completed,Web
502238,100887,2025-11-05 22:27:48,Shipped,Web
502239,100014,2025-11-06 08:21:07,Completed,Phone
502240,100847,2025-11-06 09:19:41,Completed,Web
502241,100318,2025-11-06 10:11:09,Completed,Web
502242,100495,2025-11-07 03:53:43,Completed,Mobile
502243,100274,2025-11-07 04:57:15,Shipped,Web
502244,100897,2025-11-07 19:23:20,Cancelled,Web
502245,100609,2025-11-07 21:00:23,Processing,Mobile
502246,100077,2025-11-07 23:23:40,Shipped,Web
502247,100278,2025-11-08 01:16:50,Completed,Mobile
502248,100708,2025-11-08 01:20:43,Shipped,Web
502249,100498,2025-11-08 01:24:29,Completed,Web
502250,100951,2025-11-08 02:43:14,Completed,Web
502251,100944,2025-11-08 04:57:42,Processing,Web
502252,100814,2025-11-08 06:02:50,Completed,Mobile
502253,100079,2025-11-08 10:01:43,Completed,Web
502254,100356,2025-11-08 10:45:53,Completed,Web
502255,100218,2025-11-08 11:47:21,Completed,Web
502256,100077,2025-11-08 20:03:09,Cancelled,Web
502257,100014,2025-11-08 21:01:20,Completed,Mobile
502258,100967,2025-11-08 22:17:09,Completed,Web
502259,100696,2025-11-09 00:48:26,Processing,Web
502260,100871,2025-11-09 05:02:21,Cancelled,Web
502261,100812,2025-11-09 11:11:26,Completed,Web
502262,100033,2025-11-09 23:20:13,Completed,Mobile
502263,100614,2025-11-10 01:52:12,Completed,Mobile
502264,100031,2025-11-10 04:11:47,Completed,Web
502265,100403,2025-11-10 06:22:02,Completed,Web
502266,100031,2025-11-10 08:14:29,Completed,Mobile
502267,100860,2025-11-10 08:54:13,Completed,Web
502268,100839,2025-11-10 09:24:45,Completed,Web
502269,100225,2025-11-10 09:53:36,Cancelled,Phone
502270,100653,2025-11-10 10:40:47,Shipped,Web
502271,100515,2025-11-10 11:46:56,Completed,Web
502272,100093,2025-11-10 14:52:01,Cancelled,Web
502273,100789,2025-11-10 15:54:32,Shipped,Web
502274,100804,2025-11-10 19:41:46,Completed,Mobile
502275,100205,2025-11-10 21:55:52,Shipped,Web
502276,100532,2025-11-11 02:50:15,Completed,Phone
502277,100173,2025-11-11 03:47:36,Completed,Mobile
502278,100919,2025-11-11 04:02:38,Processing,Mobile
502279,100813,2025-11-11 05:36:41,Completed,Phone
502280,100994,2025-11-11 06:04:49,Completed,Web
502281,100056,2025-11-11 07:08:56,Completed,Web
502282,100986,2025-11-11 10:44:29,Completed,Web
502283,100423,2025-11-11 10:54:32,Completed,Web
502284,100327,2025-11-11 13:29:21,Shipped,Web
502285,100931,2025-11-11 14:34:52,Completed,Web
502286,100818,2025-11-11 20:41:36,Processing,Web
502287,100540,2025-11-12 07:05:30,Completed,Mobile
502288,100768,2025-11-12 08:15:27,Completed,Mobile
502289,100543,2025-11-12 11:30:33,Completed,Phone
502290,100279,2025-11-12 15:27:35,Completed,Web
502291,100944,2025-11-12 17:01:19,Completed,Web
502292,100934,2025-11-12 21:17:50,Cancelled,Web
502293,100666,2025-11-13 03:01:32,Processing,Web
502294,100881,2025-11-13 05:34:04,Shipped,Web
502295,100465,2025-11-13 12:03:20,Completed,Mobile
502296,100330,2025-11-13 13:16:08,Completed,Mobile
502297,100371,2025-11-13 14:53:02,Completed,Web
502298,100702,2025-11-13 19:19:26,Completed,Web
502299,100035,2025-11-13 23:24:00,Completed,Web
502300,100525,2025-11-14 06:55:43,Completed,Mobile
502301,100640,2025-11-14 09:06:38,Completed,Mobile
502302,100548,2025-11-14 10:52:23,Completed,Web
502303,100942,2025-11-14 13:00:23,Completed,Web
502304,100327,2025-11-14 20:29:43,Shipped,Web
502305,100877,2025-11-14 21:09:45,Completed,Mobile
502306,100331,2025-11-15 00:55:56,Shipped,Web
502307,100892,2025-11-15 03:15:07,Processing,Web
502308,100971,2025-11-15 06:16:49,Completed,Web
502309,100023,2025-11-15 09:52:23,Completed,Mobile
502310,100785,2025-11-15 18:22:58,Shipped,Web
502311,100609,2025-11-15 19:42:13,Completed,Web
502312,100937,2025-11-16 03:11:10,Completed,Web
502313,100134,2025-11-16 03:47:50,Completed,Phone
502314,100921,2025-11-16 03:56:32,Processing,Web
502315,100562,2025-11-16 04:44:51,Completed,Web
502316,100828,2025-11-16 08:49:25,Shipped,Web
502317,100185,2025-11-16 09:36:00,Completed,Web
502318,100620,2025-11-16 11:26:14,Completed,Web
502319,100673,2025-11-16 13:25:48,Completed,Web
502320,100511,2025-11-16 15:31:41,Completed,Phone
502321,100113,2025-11-16 15:46:22,Completed,Phone
502322,100855,2025-11-16 15:46:52,Completed,Phone
502323,100714,2025-11-17 01:52:12,Completed,Mobile
502324,100916,2025-11-17 02:46:31,Completed,Web
502325,100332,2025-11-17 07:14:21,Completed,Web
502326,100308,2025-11-17 11:20:32,Completed,Web
502327,100803,2025-11-17 15:34:33,Completed,Web
502328,100280,2025-11-18 18:14:11,Completed,Web
502329,100250,2025-11-18 19:17:57,Completed,Web
502330,100419,2025-11-18 23:16:11,Completed,Mobile
502331,100322,2025-11-19 01:59:05,Shipped,Web
502332,100292,2025-11-19 10:17:14,Shipped,Web
502333,100028,2025-11-19 13:25:36,Completed,Phone
502334,100374,2025-11-19 15:19:57,Completed,Web
502335,100992,2025-11-19 19:11:44,Completed,Web
502336,100547,2025-11-19 23:58:15,Cancelled,Web
502337,100545,2025-11-20 03:22:28,Shipped,Web
502338,100549,2025-11-20 03:28:41,Completed,Mobile
502339,100006,2025-11-20 16:00:47,Completed,Web
502340,100956,2025-11-20 18:30:31,Completed,Mobile
502341,100918,2025-11-20 22:28:37,Shipped,Web
502342,100507,2025-11-21 00:38:39,Completed,Web
502343,100229,2025-11-21 07:43:46,Shipped,Web
502344,100623,2025-11-21 08:04:39,Completed,Mobile
502345,100439,2025-11-21 09:25:02,Completed,Mobile
502346,100491,2025-11-21 17:38:14,Completed,Mobile
502347,100035,2025-11-22 05:51:11,Cancelled,Phone
502348,100470,2025-11-22 06:08:46,Completed,Web
502349,100621,2025-11-22 09:12:08,Completed,Mobile
502350,100758,2025-11-22 15:49:01,Completed,Phone
502351,100916,2025-11-22 22:03:25,Shipped,Web
502352,100781,2025-11-23 00:40:31,Completed,Web
502353,100934,2025-11-23 01:08:43,Completed,Web
502354,100904,2025-11-23 07:47:57,Completed,Web
502355,100235,2025-11-23 13:01:47,Completed,Web
502356,100540,2025-11-23 17:31:12,Completed,Web
502357,100506,2025-11-23 19:44:06,Completed,Mobile
502358,100063,2025-11-24 02:07:12,Cancelled,Web
502359,100041,2025-11-24 04:52:53,Shipped,Web
502360,100106,2025-11-24 05:00:50,Completed,Mobile
502361,100782,2025-11-24 15:38:05,Shipped,Web
502362,100002,2025-11-24 16:17:38,Completed,Web
502363,100666,2025-11-24 17:36:15,Completed,Web
502364,100744,2025-11-24 21:35:59,Completed,Web
502365,100428,2025-11-25 00:48:35,Completed,Web
502366,100151,2025-11-25 00:49:18,Completed,Web
502367,100100,2025-11-25 02:22:36,Completed,Web
502368,100540,2025-11-25 03:37:21,Shipped,Mobile
502369,100874,2025-11-25 08:30:30,Completed,Web
502370,100211,2025-11-25 13:42:26,Completed,Web
502371,100346,2025-11-25 19:43:15,Completed,Web
502372,100060,2025-11-25 20:18:03,Completed,Mobile
502373,100014,2025-11-25 23:26:55,Shipped,Web
502374,100148,2025-11-26 03:54:23,Completed,Web
502375,100086,2025-11-26 04:14:54,Cancelled,Web
502376,100779,2025-11-26 04:39:09,Completed,Phone
502377,100803,2025-11-26 05:28:06,Completed,Web
502378,100845,2025-11-26 10:13:44,Completed,Web
502379,100204,2025-11-26 11:16:42,Completed,Mobile
502380,100870,2025-11-26 12:23:37,Completed,Mobile
502381,100699,2025-11-26 16:08:18,Completed,Phone
502382,100424,2025-11-26 17:34:07,Completed,Web
502383,100189,2025-11-26 20:15:45,Completed,Web
502384,100163,2025-11-27 04:33:38,Completed,Web
502385,100685,2025-11-27 06:48:48,Completed,Web
502386,100289,2025-11-27 07:52:07,Shipped,Web
502387,100421,2025-11-27 09:59:14,Completed,Web
502388,100749,2025-11-27 11:20:58,Completed,Web
502389,100716,2025-11-27 15:20:47,Completed,Web
502390,100258,2025-11-27 18:49:04,Completed,Web
502391,100282,2025-11-28 07:42:31,Completed,Web
502392,100284,2025-11-28 09:09:05,Shipped,Web
502393,100003,2025-11-28 14:48:39,Completed,Web
502394,100273,2025-11-28 15:17:15,Completed,Web
502395,100096,2025-11-28 23:39:04,Completed,Web
502396,100033,2025-11-29 06:56:35,Completed,Web
502397,100913,2025-11-29 09:42:36,Shipped,Web
502398,100415,2025-11-29 18:45:03,Completed,Web
502399,100705,2025-11-29 23:04:25,Completed,Mobile
502400,100227,2025-11-30 04:12:21,Processing,Web
502401,100683,2025-12-01 00:22:43,Completed,Phone
502402,100754,2025-12-01 01:29:00,Completed,Mobile
502403,100136,2025-12-01 07:22:27,Completed,Mobile
502404,100660,2025-12-01 07:56:41,Completed,Web
502405,100505,2025-12-01 13:37:57,Completed,Web
502406,100882,2025-12-01 16:57:34,Completed,Phone
502407,100166,2025-12-01 18:04:32,Completed,Web
502408,100857,2025-12-01 23:11:15,Completed,Web
502409,100336,2025-12-02 02:58:30,Completed,Web
502410,100307,2025-12-02 03:49:04,Cancelled,Web
502411,100610,2025-12-02 06:20:33,Completed,Web
502412,100812,2025-12-02 08:50:39,Completed,Web
502413,100585,2025-12-02 09:05:13,Shipped,Mobile
502414,100534,2025-12-02 09:13:34,Processing,Web
502415,100854,2025-12-02 11:23:13,Shipped,Web
502416,100712,2025-12-02 13:11:36,Processing,Web
502417,100226,2025-12-02 15:55:07,Cancelled,Web
502418,100769,2025-12-02 16:17:46,Completed,Web
502419,100503,2025-12-02 19:08:14,Completed,Mobile
502420,100950,2025-12-02 19:52:30,Completed,Web
502421,100745,2025-12-02 22:03:19,Completed,Web
502422,100376,2025-12-02 22:03:41,Completed,Web
502423,100512,2025-12-02 22:33:34,Completed,Web
502424,100102,2025-12-03 02:55:36,Completed,Web
502425,100640,2025-12-03 03:12:37,Completed,Web
502426,100360,2025-12-03 06:58:30,Completed,Web
502427,100712,2025-12-03 10:02:31,Completed,Web
502428,100748,2025-12-03 12:38:05,Completed,Web
502429,100718,2025-12-03 12:45:20,Completed,Web
502430,100187,2025-12-03 14:10:33,Completed,Web
502431,100054,2025-12-03 18:44:28,Shipped,Web
502432,100145,2025-12-04 00:35:00,Completed,Phone
502433,100036,2025-12-04 01:11:34,Completed,Web
502434,100809,2025-12-04 01:41:24,Completed,Mobile
502435,100285,2025-12-04 04:19:33,Completed,Web
502436,100642,2025-12-04 05:21:36,Completed,Phone
502437,100062,2025-12-04 06:20:57,Processing,Web
502438,100494,2025-12-04 08:51:47,Completed,Web
502439,100672,2025-12-04 12:42:33,Completed,Web
502440,100045,2025-12-04 14:01:00,Completed,Mobile
502441,100573,2025-12-04 15:04:08,Completed,Phone
502442,100783,2025-12-04 15:18:10,Completed,Mobile
502443,100976,2025-12-04 18:15:10,Completed,Web
502444,100556,2025-12-04 22:27:45,Completed,Web
502445,100667,2025-12-05 00:03:46,Processing,Web
502446,100949,2025-12-05 01:09:54,Completed,Web
502447,100920,2025-12-05 01:40:48,Completed,Mobile
502448,100624,2025-12-05 11:41:57,Completed,Web
502449,100835,2025-12-05 23:22:34,Completed,Web
502450,100502,2025-12-06 00:07:39,Processing,Mobile
502451,100873,2025-12-06 02:03:33,Completed,Web
502452,100694,2025-12-06 03:25:16,Completed,Mobile
502453,100527,2025-12-06 09:26:46,Completed,Web
502454,100530,2025-12-06 13:20:26,Completed,Mobile
502455,100057,2025-12-06 14:06:47,Completed,Web
502456,100002,2025-12-06 14:46:58,Completed,Mobile
502457,100955,2025-12-06 15:18:23,Completed,Web
502458,100285,2025-12-06 22:36:21,Completed,Web
502459,100048,2025-12-07 00:02:21,Completed,Mobile
502460,100079,2025-12-07 09:25:57,Completed,Web
502461,100003,2025-12-07 10:27:18,Cancelled,Web
502462,100752,2025-12-07 11:59:11,Completed,Web
502463,100013,2025-12-07 16:10:06,Completed,Web
502464,100657,2025-12-07 20:26:16,Completed,Phone
502465,100735,2025-12-07 23:09:59,Shipped,Mobile
502466,100023,2025-12-08 01:14:16,Completed,Web
502467,100322,2025-12-08 03:04:37,Completed,Web
502468,100337,2025-12-08 03:53:50,Completed,Web
502469,100780,2025-12-08 11:26:28,Completed,Web
502470,100966,2025-12-08 20:36:48,Completed,Web
502471,100817,2025-12-08 21:17:55,Cancelled,Web
502472,100438,2025-12-08 21:38:03,Completed,Web
502473,100842,2025-12-08 21:54:12,Completed,Web
502474,100727,2025-12-09 01:20:49,Shipped,Web
502475,100133,2025-12-09 03:42:56,Completed,Web
502476,100880,2025-12-09 04:14:52,Completed,Mobile
502477,100665,2025-12-09 08:36:36,Completed,Web
502478,100815,2025-12-09 09:20:57,Cancelled,Web
502479,100348,2025-12-09 10:24:24,Shipped,Web
502480,100531,2025-12-09 21:54:20,Shipped,Phone
502481,100231,2025-12-10 03:11:40,Completed,Web
502482,100243,2025-12-10 04:03:01,Completed,Mobile
502483,100948,2025-12-10 06:10:08,Completed,Web
502484,100343,2025-12-10 07:50:53,Completed,Web
502485,100711,2025-12-10 12:22:17,Processing,Web
502486,100644,2025-12-10 15:40:50,Completed,Web
502487,100909,2025-12-10 16:07:56,Completed,Web
502488,100882,2025-12-10 21:10:51,Shipped,Web
502489,100912,2025-12-11 01:43:13,Completed,Web
502490,100498,2025-12-11 03:16:21,Completed,Web
502491,100150,2025-12-11 04:02:27,Completed,Mobile
502492,100024,2025-12-11 09:59:53,Completed,Web
502493,100713,2025-12-11 13:07:12,Shipped,Web
502494,100626,2025-12-11 13:30:20,Shipped,Web
502495,100465,2025-12-11 14:48:01,Completed,Web
502496,100895,2025-12-11 16:07:46,Shipped,Mobile
502497,100722,2025-12-11 17:14:05,Completed,Web
502498,100167,2025-12-11 17:14:40,Completed,Mobile
502499,100948,2025-12-11 23:27:53,Completed,Web
502500,100057,2025-12-12 04:57:26,Processing,Mobile
502501,100269,2025-12-12 07:37:59,Completed,Mobile
502502,100411,2025-12-12 08:27:30,Completed,Mobile
502503,100462,2025-12-12 09:47:55,Completed,Phone
502504,100518,2025-12-12 12:09:16,Shipped,Web
502505,100442,2025-12-12 14:38:11,Completed,Web
502506,100641,2025-12-12 19:06:53,Shipped,Web
502507,100157,2025-12-13 00:30:52,Completed,Mobile
502508,100895,2025-12-13 00:54:00,Completed,Web
502509,100806,2025-12-13 04:05:59,Completed,Web
502510,100437,2025-12-13 18:36:11,Completed,Web
502511,100258,2025-12-13 20:33:36,Completed,Web
502512,100093,2025-12-14 01:25:20,Completed,Web
502513,100813,2025-12-14 05:25:34,Cancelled,Mobile
502514,100596,2025-12-14 07:40:01,Completed,Web
502515,100574,2025-12-14 07:58:40,Completed,Mobile
502516,100950,2025-12-14 11:14:38,Processing,Mobile
502517,100852,2025-12-14 13:21:27,Completed,Web
502518,100566,2025-12-14 17:00:43,Completed,Web
502519,100867,2025-12-14 23:56:45,Completed,Mobile
502520,100314,2025-12-15 02:43:37,Completed,Mobile
502521,100741,2025-12-15 07:14:32,Processing,Phone
502522,100990,2025-12-15 12:09:01,Completed,Web
502523,100353,2025-12-15 13:57:20,Completed,Phone
502524,100910,2025-12-15 13:59:32,Processing,Mobile
502525,100685,2025-12-15 18:15:16,Completed,Web
502526,100209,2025-12-15 18:22:08,Completed,Mobile
502527,100113,2025-12-15 22:36:00,Completed,Web
502528,100463,2025-12-15 23:46:05,Completed,Mobile
502529,100923,2025-12-16 02:11:54,Completed,Web
502530,100986,2025-12-16 03:40:49,Completed,Web
502531,100221,2025-12-16 11:40:43,Shipped,Web
502532,100862,2025-12-16 12:21:13,Shipped,Mobile
502533,100660,2025-12-16 12:43:48,Completed,Web
502534,100865,2025-12-16 13:37:39,Completed,Web
502535,100781,2025-12-16 14:36:25,Completed,Web
502536,100472,2025-12-16 15:16:23,Completed,Web
502537,100731,2025-12-16 20:58:38,Shipped,Web
502538,100296,2025-12-16 22:33:25,Completed,Phone
502539,100631,2025-12-17 02:24:07,Completed,Phone
502540,100521,2025-12-17 04:56:25,Completed,Web
502541,100054,2025-12-17 04:59:01,Completed,Web
502542,100138,2025-12-17 09:51:30,Completed,Web
502543,100025,2025-12-17 10:10:39,Completed,Web
502544,100899,2025-12-17 12:47:39,Cancelled,Web
502545,100625,2025-12-17 15:45:53,Completed,Web
502546,100568,2025-12-17 21:38:18,Completed,Mobile
502547,100967,2025-12-18 00:34:10,Completed,Web
502548,100387,2025-12-18 06:33:41,Completed,Mobile
502549,100874,2025-12-18 06:39:52,Completed,Web
502550,100893,2025-12-18 09:21:20,Completed,Web
